Appliances,lights,Windspeed,Visibility
40,0,5.0,40.0
60,0,5.0,40.0
60,0,5.0,40.0
50,0,5.0,40.0
60,0,4.8333333333333295,40.0
40,0,4.66666666666667,40.0
50,0,4.5,40.0
20,0,4.3333333333333295,40.0
30,0,4.16666666666667,40.0
30,0,4.0,40.0
60,0,4.0,40.0
60,0,4.0,40.0
60,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
40,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
60,0,4.0,40.0
60,0,4.0,40.0
60,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
40,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
60,10,4.0,40.0
50,0,4.0,38.16666666666669
40,0,4.0,36.3333333333333
30,0,4.0,34.5
30,0,4.0,32.66666666666669
30,0,4.0,30.8333333333333
60,0,4.0,29.0
40,0,3.8333333333333295,29.0
60,0,3.6666666666666705,29.0
50,0,3.5,29.0
60,0,3.33333333333333,29.0
50,0,3.16666666666667,29.0
60,0,3.0,29.0
80,0,2.8333333333333295,29.0
60,0,2.66666666666667,29.0
60,20,2.5,29.0
70,10,2.3333333333333295,29.0
80,20,2.16666666666667,29.0
70,10,2.0,29.0
120,0,2.0,28.5
50,0,2.0,28.0
50,0,2.0,27.5
50,0,2.0,27.0
30,0,2.0,26.5
30,0,2.0,26.0
30,0,2.16666666666667,26.0
30,0,2.3333333333333295,26.0
60,0,2.5,26.0
60,0,2.66666666666667,26.0
50,0,2.8333333333333295,26.0
50,0,3.0,26.0
50,0,3.16666666666667,26.3333333333333
50,0,3.33333333333333,26.666666666666693
50,0,3.5,27.0
60,0,3.6666666666666705,27.3333333333333
50,0,3.8333333333333295,27.666666666666693
60,0,4.0,28.0
50,0,4.0,27.8333333333333
50,0,4.0,27.666666666666693
50,0,4.0,27.5
50,0,4.0,27.3333333333333
50,0,4.0,27.166666666666693
60,0,4.0,27.0
70,0,4.0,27.166666666666693
70,0,4.0,27.3333333333333
40,0,4.0,27.5
40,0,4.0,27.666666666666693
30,0,4.0,27.8333333333333
50,0,4.0,28.0
50,0,4.0,30.0
60,0,4.0,32.0
50,0,4.0,34.0
60,0,4.0,36.0
60,0,4.0,38.0
50,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
60,0,4.0,40.0
50,0,4.16666666666667,40.0
60,0,4.3333333333333295,40.0
70,0,4.5,40.0
70,0,4.66666666666667,40.0
60,0,4.8333333333333295,40.0
70,0,5.0,40.0
40,0,5.0,40.0
60,0,5.0,40.0
60,0,5.0,40.0
60,10,5.0,40.0
80,0,5.0,40.0
60,0,5.0,40.0
60,0,4.8333333333333295,40.0
50,0,4.66666666666667,40.0
50,0,4.5,40.0
80,0,4.3333333333333295,40.0
80,0,4.16666666666667,40.0
110,0,4.0,40.0
80,0,4.0,40.0
90,0,4.0,40.0
90,0,4.0,40.0
70,0,4.0,40.0
80,0,4.0,40.0
80,0,4.0,40.0
120,0,4.0,38.16666666666669
230,0,4.0,36.3333333333333
310,0,4.0,34.5
360,0,4.0,32.66666666666669
110,0,4.0,30.8333333333333
120,0,4.0,29.0
120,0,4.0,30.8333333333333
440,10,4.0,32.66666666666669
150,0,4.0,34.5
130,0,4.0,36.3333333333333
120,0,4.0,38.16666666666669
150,10,4.0,40.0
130,0,4.0,40.0
130,0,4.0,40.0
130,0,4.0,40.0
130,0,4.0,40.0
100,0,4.0,40.0
90,0,4.0,40.0
120,0,3.8333333333333295,40.0
410,0,3.6666666666666705,40.0
200,0,3.5,40.0
110,0,3.33333333333333,40.0
120,0,3.16666666666667,40.0
70,10,3.0,40.0
70,0,3.0,40.0
70,0,3.0,40.0
60,0,3.0,40.0
70,0,3.0,40.0
70,0,3.0,40.0
80,0,3.0,40.0
70,0,3.0,40.0
70,0,3.0,40.0
70,0,3.0,40.0
60,0,3.0,40.0
70,0,3.0,40.0
60,0,3.0,40.0
70,0,3.16666666666667,38.0
60,0,3.33333333333333,36.0
70,0,3.5,34.0
80,0,3.6666666666666705,32.0
70,0,3.8333333333333295,30.0
70,0,4.0,28.0
70,0,3.5,28.0
60,0,3.0,28.0
70,0,2.5,28.0
60,0,2.0,28.0
40,0,1.5,28.0
50,0,1.0,28.0
50,0,1.16666666666667,27.8333333333333
60,0,1.33333333333333,27.666666666666693
80,0,1.5,27.5
60,0,1.66666666666667,27.3333333333333
70,0,1.8333333333333297,27.166666666666693
70,0,2.0,27.0
60,0,2.3333333333333295,27.3333333333333
70,0,2.66666666666667,27.666666666666693
60,0,3.0,28.0
80,0,3.33333333333333,28.3333333333333
70,0,3.6666666666666705,28.666666666666693
70,0,4.0,29.0
70,0,4.0,30.8333333333333
60,0,4.0,32.66666666666669
60,0,4.0,34.5
70,0,4.0,36.3333333333333
70,0,4.0,38.16666666666669
60,0,4.0,40.0
80,0,4.0,38.16666666666669
70,0,4.0,36.3333333333333
70,0,4.0,34.5
70,0,4.0,32.66666666666669
50,0,4.0,30.8333333333333
70,0,4.0,29.0
60,0,4.16666666666667,30.8333333333333
70,0,4.3333333333333295,32.66666666666669
70,0,4.5,34.5
70,0,4.66666666666667,36.3333333333333
80,0,4.8333333333333295,38.16666666666669
120,10,5.0,40.0
50,0,4.66666666666667,38.16666666666669
40,0,4.3333333333333295,36.3333333333333
50,0,4.0,34.5
70,0,3.6666666666666705,32.66666666666669
70,0,3.33333333333333,30.8333333333333
90,0,3.0,29.0
310,0,3.0,29.0
340,0,3.0,29.0
110,0,3.0,29.0
80,0,3.0,29.0
100,0,3.0,29.0
70,10,3.0,29.0
100,20,3.0,30.8333333333333
80,10,3.0,32.66666666666669
80,20,3.0,34.5
70,10,3.0,36.3333333333333
610,20,3.0,38.16666666666669
720,10,3.0,40.0
400,20,3.16666666666667,38.16666666666669
280,10,3.33333333333333,36.3333333333333
310,20,3.5,34.5
260,10,3.6666666666666705,32.66666666666669
320,20,3.8333333333333295,30.8333333333333
310,10,4.0,29.0
320,20,4.16666666666667,28.8333333333333
130,20,4.3333333333333295,28.666666666666693
680,10,4.5,28.5
610,20,4.66666666666667,28.3333333333333
340,10,4.8333333333333295,28.166666666666693
260,20,5.0,28.0
290,10,5.0,27.3333333333333
270,0,5.0,26.666666666666693
260,0,5.0,26.0
250,0,5.0,25.3333333333333
260,0,5.0,24.666666666666693
220,0,5.0,24.0
160,0,5.0,26.666666666666693
130,0,5.0,29.3333333333333
90,0,5.0,32.0
750,0,5.0,34.66666666666669
720,0,5.0,37.3333333333333
350,0,5.0,40.0
280,0,5.16666666666667,40.0
290,0,5.3333333333333295,40.0
260,0,5.5,40.0
260,0,5.66666666666667,40.0
240,0,5.8333333333333295,40.0
110,0,6.0,40.0
80,0,6.0,40.0
90,0,6.0,40.0
80,0,6.0,40.0
90,0,6.0,40.0
80,0,6.0,40.0
80,0,6.0,40.0
60,0,6.0,40.0
330,0,6.0,40.0
440,0,6.0,40.0
310,0,6.0,40.0
440,0,6.0,40.0
570,0,6.0,40.0
370,10,6.0,40.0
270,0,6.0,40.0
270,0,6.0,40.0
150,0,6.0,40.0
120,0,6.0,40.0
130,0,6.0,40.0
170,0,5.8333333333333295,40.0
440,0,5.66666666666667,40.0
300,0,5.5,40.0
380,10,5.3333333333333295,40.0
870,0,5.16666666666667,40.0
420,0,5.0,40.0
230,0,4.8333333333333295,40.0
180,0,4.66666666666667,40.0
110,0,4.5,40.0
110,0,4.3333333333333295,40.0
110,0,4.16666666666667,40.0
110,0,4.0,40.0
110,0,4.16666666666667,40.0
120,0,4.3333333333333295,40.0
100,0,4.5,40.0
100,0,4.66666666666667,40.0
90,0,4.8333333333333295,40.0
90,0,5.0,40.0
120,0,4.8333333333333295,40.0
100,0,4.66666666666667,40.0
110,0,4.5,40.0
100,0,4.3333333333333295,40.0
110,0,4.16666666666667,40.0
100,0,4.0,40.0
100,0,4.16666666666667,40.0
90,0,4.3333333333333295,40.0
50,10,4.5,40.0
50,0,4.66666666666667,40.0
40,0,4.8333333333333295,40.0
50,0,5.0,40.0
60,0,5.0,38.16666666666669
50,0,5.0,36.3333333333333
60,0,5.0,34.5
50,0,5.0,32.66666666666669
60,0,5.0,30.8333333333333
60,0,5.0,29.0
60,0,5.0,30.8333333333333
50,0,5.0,32.66666666666669
50,0,5.0,34.5
50,0,5.0,36.3333333333333
60,0,5.0,38.16666666666669
50,0,5.0,40.0
60,0,5.0,37.8333333333333
60,0,5.0,35.66666666666669
50,0,5.0,33.5
60,0,5.0,31.3333333333333
60,0,5.0,29.166666666666693
50,0,5.0,27.0
50,0,4.8333333333333295,27.166666666666693
50,0,4.66666666666667,27.3333333333333
40,0,4.5,27.5
50,0,4.3333333333333295,27.666666666666693
60,0,4.16666666666667,27.8333333333333
50,0,4.0,28.0
60,0,4.0,30.0
60,0,4.0,32.0
50,0,4.0,34.0
60,0,4.0,36.0
60,0,4.0,38.0
50,0,4.0,40.0
50,0,4.16666666666667,40.0
50,0,4.3333333333333295,40.0
50,0,4.5,40.0
50,0,4.66666666666667,40.0
60,0,4.8333333333333295,40.0
40,0,5.0,40.0
70,0,4.8333333333333295,40.0
50,0,4.66666666666667,40.0
60,0,4.5,40.0
50,0,4.3333333333333295,40.0
60,0,4.16666666666667,40.0
50,0,4.0,40.0
50,0,3.8333333333333295,40.0
50,0,3.6666666666666705,40.0
50,0,3.5,40.0
50,0,3.33333333333333,40.0
50,0,3.16666666666667,40.0
60,0,3.0,40.0
50,0,3.16666666666667,40.0
60,0,3.33333333333333,40.0
50,0,3.5,40.0
60,0,3.6666666666666705,40.0
60,0,3.8333333333333295,40.0
50,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
60,0,4.0,40.0
80,0,4.0,40.0
50,0,4.0,40.0
60,0,4.0,40.0
50,0,4.0,40.0
80,0,4.0,40.0
80,0,4.0,40.0
50,0,4.0,40.0
70,0,4.0,40.0
180,0,4.16666666666667,40.0
190,0,4.3333333333333295,40.0
120,0,4.5,40.0
300,0,4.66666666666667,40.0
350,0,4.8333333333333295,40.0
130,0,5.0,40.0
130,0,5.16666666666667,40.0
120,0,5.3333333333333295,40.0
140,0,5.5,40.0
100,0,5.66666666666667,40.0
110,0,5.8333333333333295,40.0
370,0,6.0,40.0
400,0,5.8333333333333295,40.0
300,10,5.66666666666667,40.0
300,0,5.5,40.0
280,0,5.3333333333333295,40.0
280,0,5.16666666666667,40.0
320,0,5.0,40.0
360,0,5.0,40.0
210,0,5.0,40.0
90,0,5.0,40.0
100,0,5.0,40.0
90,0,5.0,40.0
90,0,5.0,40.0
100,0,4.8333333333333295,40.0
100,0,4.66666666666667,40.0
100,10,4.5,40.0
130,0,4.3333333333333295,40.0
260,0,4.16666666666667,40.0
110,0,4.0,40.0
110,0,4.3333333333333295,40.0
110,0,4.66666666666667,40.0
110,0,5.0,40.0
110,10,5.3333333333333295,40.0
110,0,5.66666666666667,40.0
110,0,6.0,40.0
110,0,6.0,40.0
80,0,6.0,40.0
90,0,6.0,40.0
80,0,6.0,40.0
80,0,6.0,40.0
70,10,6.0,40.0
80,0,6.3333333333333295,40.0
80,0,6.6666666666666705,40.0
70,0,7.0,40.0
60,0,7.3333333333333295,40.0
60,0,7.666666666666669,40.0
60,0,8.0,40.0
80,0,7.8333333333333295,40.0
80,0,7.666666666666669,40.0
80,10,7.5,40.0
70,0,7.3333333333333295,40.0
80,0,7.1666666666666705,40.0
80,0,7.0,40.0
190,0,7.3333333333333295,40.0
580,0,7.666666666666669,40.0
480,0,8.0,40.0
200,10,8.33333333333333,40.0
120,0,8.66666666666667,40.0
120,0,9.0,40.0
140,0,8.5,40.0
110,0,8.0,40.0
110,0,7.5,40.0
120,0,7.0,40.0
100,10,6.5,40.0
120,0,6.0,40.0
120,0,5.66666666666667,40.0
120,0,5.3333333333333295,40.0
110,0,5.0,40.0
110,0,4.66666666666667,40.0
110,0,4.3333333333333295,40.0
100,0,4.0,40.0
110,0,4.0,40.0
60,10,4.0,40.0
70,0,4.0,40.0
60,0,4.0,40.0
70,0,4.0,40.0
90,10,4.0,40.0
60,0,3.6666666666666705,40.0
60,0,3.33333333333333,40.0
60,0,3.0,40.0
60,0,2.66666666666667,40.0
50,0,2.3333333333333295,40.0
60,0,2.0,40.0
60,0,2.0,40.0
60,0,2.0,40.0
60,0,2.0,40.0
60,0,2.0,40.0
60,0,2.0,40.0
60,0,2.0,40.0
50,0,2.0,40.0
50,0,2.0,40.0
60,0,2.0,40.0
60,0,2.0,40.0
50,0,2.0,40.0
60,0,2.0,40.0
60,0,2.16666666666667,40.0
60,0,2.3333333333333295,40.0
60,0,2.5,40.0
60,0,2.66666666666667,40.0
30,0,2.8333333333333295,40.0
40,0,3.0,40.0
30,0,2.8333333333333295,40.0
30,0,2.66666666666667,40.0
60,0,2.5,40.0
70,0,2.3333333333333295,40.0
70,0,2.16666666666667,40.0
50,0,2.0,40.0
70,0,2.0,40.0
50,0,2.0,40.0
50,0,2.0,40.0
60,0,2.0,40.0
50,0,2.0,40.0
60,0,2.0,40.0
50,0,1.8333333333333297,40.0
60,0,1.66666666666667,40.0
70,0,1.5,40.0
50,0,1.33333333333333,40.0
70,0,1.16666666666667,40.0
50,0,1.0,40.0
50,0,1.16666666666667,37.16666666666669
50,0,1.33333333333333,34.3333333333333
60,0,1.5,31.5
50,0,1.66666666666667,28.666666666666693
60,0,1.8333333333333297,25.8333333333333
60,0,2.0,23.0
60,0,1.8333333333333297,25.8333333333333
60,0,1.66666666666667,28.666666666666693
50,0,1.5,31.5
50,0,1.33333333333333,34.3333333333333
40,0,1.16666666666667,37.16666666666669
50,0,1.0,40.0
70,0,1.16666666666667,40.0
70,0,1.33333333333333,40.0
70,0,1.5,40.0
70,0,1.66666666666667,40.0
80,10,1.8333333333333297,40.0
100,0,2.0,40.0
80,0,2.3333333333333295,37.66666666666669
70,0,2.66666666666667,35.3333333333333
120,10,3.0,33.0
70,10,3.33333333333333,30.666666666666693
70,20,3.6666666666666705,28.3333333333333
140,20,4.0,26.0
100,10,4.0,26.5
100,10,4.0,27.0
320,10,4.0,27.5
330,0,4.0,28.0
120,0,4.0,28.5
80,0,4.0,29.0
90,0,4.0,29.0
100,0,4.0,29.0
90,0,4.0,29.0
100,0,4.0,29.0
90,0,4.0,29.0
90,0,4.0,29.0
80,10,4.0,30.8333333333333
80,0,4.0,32.66666666666669
220,0,4.0,34.5
400,0,4.0,36.3333333333333
90,0,4.0,38.16666666666669
70,0,4.0,40.0
70,0,4.0,40.0
60,0,4.0,40.0
80,0,4.0,40.0
60,0,4.0,40.0
70,10,4.0,40.0
60,0,4.0,40.0
60,0,3.5,40.0
70,0,3.0,40.0
60,0,2.5,40.0
50,0,2.0,40.0
50,0,1.5,40.0
50,0,1.0,40.0
60,0,1.66666666666667,40.0
70,10,2.3333333333333295,40.0
60,0,3.0,40.0
60,0,3.6666666666666705,40.0
70,0,4.3333333333333295,40.0
70,0,5.0,40.0
80,0,5.3333333333333295,40.0
60,0,5.66666666666667,40.0
80,0,6.0,40.0
70,0,6.3333333333333295,40.0
60,10,6.6666666666666705,40.0
60,0,7.0,40.0
60,0,6.8333333333333295,40.0
80,0,6.6666666666666705,40.0
80,0,6.5,40.0
80,0,6.3333333333333295,40.0
100,0,6.1666666666666705,40.0
90,0,6.0,40.0
110,0,6.0,40.0
100,0,6.0,40.0
110,0,6.0,40.0
120,0,6.0,40.0
120,0,6.0,40.0
110,0,6.0,40.0
110,0,5.8333333333333295,40.0
110,0,5.66666666666667,40.0
110,0,5.5,40.0
110,0,5.3333333333333295,40.0
100,0,5.16666666666667,40.0
100,0,5.0,40.0
90,0,5.0,40.0
70,0,5.0,40.0
100,0,5.0,40.0
100,0,5.0,40.0
120,0,5.0,40.0
110,0,5.0,40.0
110,0,4.66666666666667,40.0
110,10,4.3333333333333295,40.0
110,0,4.0,40.0
110,0,3.6666666666666705,40.0
100,10,3.33333333333333,40.0
90,0,3.0,40.0
110,0,3.0,40.0
90,0,3.0,40.0
90,0,3.0,40.0
80,0,3.0,40.0
80,0,3.0,40.0
80,10,3.0,40.0
80,0,3.0,40.0
80,0,3.0,40.0
70,0,3.0,40.0
70,0,3.0,40.0
60,0,3.0,40.0
60,0,3.0,40.0
60,0,2.66666666666667,40.0
80,0,2.3333333333333295,40.0
70,0,2.0,40.0
80,0,1.66666666666667,40.0
80,0,1.33333333333333,40.0
70,0,1.0,40.0
80,0,1.16666666666667,40.0
70,0,1.33333333333333,40.0
70,0,1.5,40.0
80,0,1.66666666666667,40.0
60,0,1.8333333333333297,40.0
70,0,2.0,40.0
60,0,2.0,37.5
70,0,2.0,35.0
70,0,2.0,32.5
60,0,2.0,30.0
80,0,2.0,27.5
70,0,2.0,25.0
60,0,2.16666666666667,24.5
70,0,2.3333333333333295,24.0
70,0,2.5,23.5
60,0,2.66666666666667,23.0
40,0,2.8333333333333295,22.5
40,0,3.0,22.0
50,0,2.8333333333333295,22.166666666666693
70,0,2.66666666666667,22.3333333333333
80,0,2.5,22.5
70,0,2.3333333333333295,22.666666666666693
70,0,2.16666666666667,22.8333333333333
60,0,2.0,23.0
60,0,2.0,22.666666666666693
70,0,2.0,22.3333333333333
60,0,2.0,22.0
70,0,2.0,21.666666666666693
70,0,2.0,21.3333333333333
80,0,2.0,21.0
110,0,2.16666666666667,21.0
60,0,2.3333333333333295,21.0
60,10,2.5,21.0
70,0,2.66666666666667,21.0
70,0,2.8333333333333295,21.0
110,0,3.0,21.0
60,10,3.0,21.0
30,0,3.0,21.0
40,0,3.0,21.0
30,0,3.0,21.0
60,0,3.0,21.0
60,10,3.0,21.0
40,0,2.8333333333333295,21.5
50,0,2.66666666666667,22.0
60,20,2.5,22.5
70,10,2.3333333333333295,23.0
70,20,2.16666666666667,23.5
70,10,2.0,24.0
70,20,2.3333333333333295,24.5
60,20,2.66666666666667,25.0
60,10,3.0,25.5
70,20,3.33333333333333,26.0
60,10,3.6666666666666705,26.5
70,20,4.0,27.0
60,10,4.0,26.666666666666693
70,10,4.0,26.3333333333333
60,0,4.0,26.0
40,10,4.0,25.666666666666693
50,20,4.0,25.3333333333333
40,10,4.0,25.0
60,20,3.8333333333333295,24.3333333333333
70,10,3.6666666666666705,23.666666666666693
60,20,3.5,23.0
70,10,3.33333333333333,22.3333333333333
70,20,3.16666666666667,21.666666666666693
70,10,3.0,21.0
60,20,3.16666666666667,21.0
60,10,3.33333333333333,21.0
70,10,3.5,21.0
60,0,3.6666666666666705,21.0
60,0,3.8333333333333295,21.0
60,10,4.0,21.0
70,20,4.16666666666667,24.166666666666693
70,10,4.3333333333333295,27.3333333333333
60,20,4.5,30.5
80,10,4.66666666666667,33.66666666666669
60,20,4.8333333333333295,36.8333333333333
60,10,5.0,40.0
50,10,5.0,38.16666666666669
40,20,5.0,36.3333333333333
50,10,5.0,34.5
50,20,5.0,32.66666666666669
60,10,5.0,30.8333333333333
70,20,5.0,29.0
60,10,5.16666666666667,30.8333333333333
60,20,5.3333333333333295,32.66666666666669
70,10,5.5,34.5
70,10,5.66666666666667,36.3333333333333
60,0,5.8333333333333295,38.16666666666669
60,0,6.0,40.0
70,0,5.66666666666667,43.8333333333333
60,0,5.3333333333333295,47.66666666666669
80,0,5.0,51.5
60,0,4.66666666666667,55.3333333333333
60,0,4.3333333333333295,59.1666666666667
60,0,4.0,63.0
50,0,4.3333333333333295,59.1666666666667
70,0,4.66666666666667,55.3333333333333
90,0,5.0,51.5
80,0,5.3333333333333295,47.66666666666669
90,0,5.66666666666667,43.8333333333333
80,20,6.0,40.0
80,20,5.66666666666667,37.5
170,10,5.3333333333333295,35.0
440,20,5.0,32.5
250,10,4.66666666666667,30.0
110,0,4.3333333333333295,27.5
110,0,4.0,25.0
120,0,4.3333333333333295,29.3333333333333
120,20,4.66666666666667,33.66666666666669
110,20,5.0,38.0
110,10,5.3333333333333295,42.3333333333333
170,20,5.66666666666667,46.66666666666669
110,0,6.0,51.0
90,0,5.3333333333333295,46.5
100,0,4.66666666666667,42.0
100,0,4.0,37.5
100,0,3.33333333333333,33.0
100,0,2.66666666666667,28.5
120,20,2.0,24.0
120,10,2.16666666666667,26.666666666666693
120,10,2.3333333333333295,29.3333333333333
100,20,2.5,32.0
100,10,2.66666666666667,34.66666666666669
90,10,2.8333333333333295,37.3333333333333
70,20,3.0,40.0
60,10,2.8333333333333295,40.0
80,10,2.66666666666667,40.0
70,20,2.5,40.0
60,10,2.3333333333333295,40.0
60,10,2.16666666666667,40.0
60,20,2.0,40.0
60,10,2.3333333333333295,42.5
60,10,2.66666666666667,45.0
70,20,3.0,47.5
70,10,3.33333333333333,50.0
70,10,3.6666666666666705,52.5
70,20,4.0,55.0
60,10,4.0,52.5
60,10,4.0,50.0
60,20,4.0,47.5
70,10,4.0,45.0
60,10,4.0,42.5
40,10,4.0,40.0
60,20,3.6666666666666705,40.0
50,20,3.33333333333333,40.0
60,10,3.0,40.0
50,0,2.66666666666667,40.0
50,0,2.3333333333333295,40.0
50,10,2.0,40.0
50,0,2.16666666666667,40.0
50,0,2.3333333333333295,40.0
60,0,2.5,40.0
60,0,2.66666666666667,40.0
50,0,2.8333333333333295,40.0
50,0,3.0,40.0
60,0,3.0,40.0
40,0,3.0,40.0
50,0,3.0,40.0
50,0,3.0,40.0
50,0,3.0,40.0
60,0,3.0,40.0
50,0,3.0,40.0
60,0,3.0,40.0
50,0,3.0,40.0
30,0,3.0,40.0
30,0,3.0,40.0
20,0,3.0,40.0
40,0,3.16666666666667,40.0
50,0,3.33333333333333,40.0
60,0,3.5,40.0
60,0,3.6666666666666705,40.0
50,0,3.8333333333333295,40.0
70,0,4.0,40.0
80,0,4.0,38.16666666666669
50,0,4.0,36.3333333333333
60,0,4.0,34.5
280,0,4.0,32.66666666666669
150,0,4.0,30.8333333333333
70,0,4.0,29.0
70,0,4.16666666666667,29.0
100,0,4.3333333333333295,29.0
60,10,4.5,29.0
70,0,4.66666666666667,29.0
50,0,4.8333333333333295,29.0
40,0,5.0,29.0
40,0,5.0,30.8333333333333
40,0,5.0,32.66666666666669
60,0,5.0,34.5
380,0,5.0,36.3333333333333
220,0,5.0,38.16666666666669
50,0,5.0,40.0
50,0,5.3333333333333295,40.0
50,0,5.66666666666667,40.0
50,0,6.0,40.0
50,0,6.3333333333333295,40.0
40,0,6.6666666666666705,40.0
60,0,7.0,40.0
60,0,7.0,40.0
60,0,7.0,40.0
60,0,7.0,40.0
50,0,7.0,40.0
50,0,7.0,40.0
50,0,7.0,40.0
40,0,7.1666666666666705,39.0833333333333
50,0,7.3333333333333295,38.16666666666669
30,0,7.5,37.25
40,0,7.666666666666669,36.3333333333333
30,0,7.8333333333333295,35.41666666666669
50,0,8.0,34.5
60,0,8.16666666666667,33.5833333333333
40,0,8.33333333333333,32.66666666666669
50,0,8.5,31.75
50,0,8.66666666666667,30.8333333333333
50,0,8.83333333333333,29.916666666666693
60,0,9.0,29.0
50,0,8.33333333333333,30.8333333333333
60,0,7.666666666666669,32.66666666666669
50,0,7.0,34.5
60,0,6.3333333333333295,36.3333333333333
50,0,5.66666666666667,38.16666666666669
40,0,5.0,40.0
50,0,5.0,40.0
50,0,5.0,40.0
60,0,5.0,40.0
60,0,5.0,40.0
40,0,5.0,40.0
40,0,5.0,40.0
30,0,4.5,40.0
30,0,4.0,40.0
40,0,3.5,40.0
50,0,3.0,40.0
50,0,2.5,40.0
60,0,2.0,40.0
50,0,2.3333333333333295,40.0
60,0,2.66666666666667,40.0
50,0,3.0,40.0
50,0,3.33333333333333,40.0
50,0,3.6666666666666705,40.0
50,0,4.0,40.0
50,0,4.3333333333333295,40.0
70,0,4.66666666666667,40.0
90,0,5.0,40.0
120,0,5.3333333333333295,40.0
100,0,5.66666666666667,40.0
90,0,6.0,40.0
100,0,6.0,40.0
110,0,6.0,40.0
210,0,6.0,40.0
590,0,6.0,40.0
460,0,6.0,40.0
100,0,6.0,40.0
100,0,6.1666666666666705,40.0
100,0,6.3333333333333295,40.0
80,0,6.5,40.0
70,0,6.6666666666666705,40.0
100,0,6.8333333333333295,40.0
140,0,7.0,40.0
120,0,6.6666666666666705,40.0
130,0,6.3333333333333295,40.0
130,0,6.0,40.0
100,0,5.66666666666667,40.0
110,0,5.3333333333333295,40.0
100,0,5.0,40.0
100,0,5.16666666666667,37.66666666666669
100,0,5.3333333333333295,35.3333333333333
100,0,5.5,33.0
100,0,5.66666666666667,30.666666666666693
90,10,5.8333333333333295,28.3333333333333
80,0,6.0,26.0
90,0,5.5,28.3333333333333
80,0,5.0,30.666666666666693
80,0,4.5,33.0
70,0,4.0,35.3333333333333
50,0,3.5,37.66666666666669
40,0,3.0,40.0
30,0,3.16666666666667,40.0
30,0,3.33333333333333,40.0
40,0,3.5,40.0
60,0,3.6666666666666705,40.0
60,0,3.8333333333333295,40.0
50,0,4.0,40.0
50,0,4.3333333333333295,40.0
40,0,4.66666666666667,40.0
50,0,5.0,40.0
60,0,5.3333333333333295,40.0
50,0,5.66666666666667,40.0
60,0,6.0,40.0
60,0,5.8333333333333295,40.0
60,0,5.66666666666667,40.0
50,0,5.5,40.0
50,0,5.3333333333333295,40.0
50,0,5.16666666666667,40.0
40,0,5.0,40.0
50,0,5.0,40.0
60,0,5.0,40.0
30,0,5.0,40.0
40,0,5.0,40.0
40,0,5.0,40.0
30,0,5.0,40.0
50,0,5.0,40.0
50,0,5.0,40.0
50,0,5.0,40.0
50,0,5.0,40.0
50,0,5.0,40.0
50,0,5.0,40.0
60,0,4.8333333333333295,37.5
40,0,4.66666666666667,35.0
70,0,4.5,32.5
50,0,4.3333333333333295,30.0
40,0,4.16666666666667,27.5
60,0,4.0,25.0
40,0,4.3333333333333295,25.5
60,0,4.66666666666667,26.0
50,0,5.0,26.5
50,0,5.3333333333333295,27.0
60,0,5.66666666666667,27.5
80,0,6.0,28.0
20,0,5.8333333333333295,33.8333333333333
30,0,5.66666666666667,39.66666666666669
30,10,5.5,45.5
40,0,5.3333333333333295,51.3333333333333
60,0,5.16666666666667,57.16666666666669
80,0,5.0,63.0
70,0,4.66666666666667,62.6666666666667
70,10,4.3333333333333295,62.3333333333333
60,0,4.0,62.0
50,0,3.6666666666666705,61.6666666666667
60,10,3.33333333333333,61.3333333333333
60,20,3.0,61.0
60,10,3.0,61.6666666666667
80,30,3.0,62.3333333333333
60,20,3.0,63.0
70,30,3.0,63.6666666666667
70,20,3.0,64.3333333333333
50,30,3.0,65.0
70,30,3.16666666666667,60.8333333333333
40,20,3.33333333333333,56.66666666666669
40,30,3.5,52.5
90,30,3.6666666666666705,48.3333333333333
70,20,3.8333333333333295,44.16666666666669
110,20,4.0,40.0
80,20,4.0,37.3333333333333
80,10,4.0,34.66666666666669
60,20,4.0,32.0
60,10,4.0,29.3333333333333
90,10,4.0,26.666666666666693
90,20,4.0,24.0
100,10,4.3333333333333295,26.666666666666693
80,10,4.66666666666667,29.3333333333333
70,20,5.0,32.0
110,0,5.3333333333333295,34.66666666666669
50,0,5.66666666666667,37.3333333333333
40,10,6.0,40.0
40,0,6.3333333333333295,38.16666666666669
20,0,6.6666666666666705,36.3333333333333
50,10,7.0,34.5
70,0,7.3333333333333295,32.66666666666669
70,0,7.666666666666669,30.8333333333333
70,0,8.0,29.0
70,0,8.16666666666667,28.3333333333333
60,0,8.33333333333333,27.666666666666693
60,0,8.5,27.0
60,0,8.66666666666667,26.3333333333333
70,0,8.83333333333333,25.666666666666693
70,0,9.0,25.0
90,0,8.5,27.5
150,0,8.0,30.0
90,0,7.5,32.5
80,0,7.0,35.0
100,0,6.5,37.5
60,0,6.0,40.0
60,0,6.0,40.0
70,0,6.0,40.0
