Appliances,lights,T1,RH_1,T2
50,0,20.79,37.76,17.926666666666698
50,0,20.79,37.76,17.926666666666698
60,0,20.79,37.7,17.89
50,0,20.73,37.7,17.79
60,0,20.7,37.7,17.79
40,0,20.7,37.7225,17.79
20,0,20.7,37.73,17.73
40,0,20.7,37.7,17.7
40,0,20.7,37.7,17.7
50,0,20.7,37.7,17.6
50,0,20.6333333333333,37.6266666666667,17.6
60,0,20.6,37.59,17.6
50,0,20.6,37.59,17.6
60,0,20.6,37.59,17.6
50,0,20.6,37.59,17.533333333333303
50,0,20.6,37.59,17.5
50,0,20.533333333333296,37.59,17.426666666666698
50,0,20.5,37.59,17.5
50,0,20.5,37.59,17.426666666666698
60,0,20.5,37.59,17.39
50,0,20.5,37.59,17.39
60,0,20.5,37.59,17.39
60,0,20.5,37.59,17.39
50,0,20.463333333333296,37.56,17.39
50,0,20.463333333333296,37.56,17.39
50,0,20.39,37.5,17.39
50,0,20.39,37.5,17.39
50,0,20.39,37.5,17.463333333333303
60,0,20.39,37.5,17.5
60,0,20.39,37.5,17.5
80,0,20.39,37.6666666666667,17.5
50,0,20.39,38.1933333333333,17.5666666666667
50,0,20.463333333333296,38.53,17.8666666666667
60,0,20.463333333333296,38.59,18.66
60,10,20.5,38.723333333333294,19.456666666666695
60,0,20.5,38.53,20.0633333333333
60,0,20.533333333333296,38.76,20.956666666666695
70,0,20.6,38.6266666666667,21.5633333333333
200,0,20.6,38.6633333333333,21.96
160,0,20.6,38.59,22.1666666666667
50,0,20.6,38.4666666666667,22.34
160,0,20.6666666666667,38.52666666666669,22.926666666666698
60,0,20.7,38.7,23.26
60,0,20.7,38.7,23.426666666666698
50,0,20.79,38.545,23.566666666666695
40,0,20.823333333333295,38.363333333333294,23.73
60,0,20.89,38.23,23.79
60,0,20.823333333333295,38.23,23.926666666666698
60,0,20.89,38.363333333333294,24.0
70,0,20.89,38.4,24.0
90,0,20.963333333333296,39.7333333333333,23.926666666666698
80,0,21.033333333333296,42.2333333333333,23.89
80,0,21.1,41.56666666666669,23.89
90,0,21.1,41.1,23.79
100,0,21.1,40.56666666666669,23.79
100,0,21.1,40.49,23.73
100,0,21.1666666666667,40.1566666666667,23.79
90,0,21.2,39.6633333333333,23.76
100,0,21.2,39.33,23.6333333333333
90,0,21.23,39.1633333333333,23.566666666666695
100,0,21.29,38.89,23.4725
90,0,21.323333333333295,38.9666666666667,23.323333333333295
110,0,21.39,38.8266666666667,23.2
90,0,21.39,38.45,23.1333333333333
100,0,21.5,38.26,23.0
90,0,21.5,38.1266666666667,22.926666666666698
70,0,21.533333333333296,37.9,22.856666666666698
60,0,21.6,37.42666666666669,22.73
60,0,21.6333333333333,36.66,22.566666666666695
80,0,21.7,36.1933333333333,22.5
80,0,21.7,35.6933333333333,22.356666666666698
120,0,21.7,35.56,22.29
120,0,21.79,35.863333333333294,22.26
110,0,21.79,35.73,22.2
140,0,21.823333333333295,35.2966666666667,22.1333333333333
110,0,21.89,35.03,22.1333333333333
110,0,21.89,34.9,22.1
110,0,21.89,34.9,22.1
120,0,22.0,34.9,22.0
100,0,22.0,34.9,22.0
80,0,22.1,34.9666666666667,22.0
100,0,22.1,34.7666666666667,21.89
270,0,22.1333333333333,34.56,21.89
250,0,22.2,34.8,21.79
110,0,22.2,37.3666666666667,21.73
130,0,22.29,38.86,21.7
430,0,22.356666666666698,39.393333333333295,21.7
300,0,22.39,38.02666666666669,21.7
270,0,22.39,37.3,21.7
240,0,22.39,36.76,21.6
220,0,22.463333333333296,36.7,21.6
360,0,22.5,36.59,21.5
430,0,22.5,36.6633333333333,21.5
450,0,22.6,36.9933333333333,21.5
440,0,22.7933333333333,37.6,21.5
410,0,23.3,36.96,21.533333333333296
100,0,23.6333333333333,36.42666666666669,21.6
120,0,23.6333333333333,35.99,21.6
110,0,23.426666666666698,35.6566666666667,21.533333333333296
120,0,23.356666666666698,35.4666666666667,21.5
120,10,23.29,35.3266666666667,21.5
100,0,23.26,35.06,21.426666666666698
170,0,23.175,34.82,21.356666666666698
100,0,23.1,34.7,21.29
90,0,23.1,34.7,21.26
90,0,23.1,34.76,21.2
90,0,23.066666666666695,34.76,21.1
120,0,23.0,34.76,21.033333333333296
120,0,23.0,34.79,20.963333333333296
110,0,22.926666666666698,34.79,20.89
110,0,22.89,34.79,20.79
100,0,22.89,34.8633333333333,20.73
100,10,22.79,34.73,20.7
70,0,22.79,34.79,20.6333333333333
80,0,22.76,34.93333333333331,20.566666666666695
80,0,22.7,35.0,20.5
80,0,22.7,35.26,20.356666666666698
80,0,22.6333333333333,35.1266666666667,20.29
90,0,22.6,35.23,20.26
80,0,22.533333333333296,35.23,20.125
70,0,22.5,35.29,20.033333333333296
60,0,22.5,35.23,19.963333333333296
40,0,22.445,35.1,19.89
40,0,22.39,35.06,19.856666666666698
30,0,22.39,35.06,19.79
50,0,22.29,35.09,19.7
60,0,22.29,35.09,19.6333333333333
60,0,22.2,35.09,19.566666666666695
50,0,22.2,35.09,19.5
50,0,22.2,35.1633333333333,19.39
50,0,22.1333333333333,35.1633333333333,19.39
60,0,22.1,35.20000000000001,19.29
50,0,22.1,35.20000000000001,19.23
60,0,22.0,35.23,19.2
60,0,22.0,35.363333333333294,19.1333333333333
60,0,21.963333333333296,35.43333333333331,19.1
50,0,21.89,35.56,19.1
50,0,21.89,35.59000000000001,19.0
50,0,21.823333333333295,35.53,18.9175
50,0,21.79,35.53,18.823333333333295
50,0,21.73,35.59000000000001,18.79
20,0,21.7,35.59000000000001,18.79
40,0,21.7,35.59000000000001,18.7
30,0,21.7,35.59000000000001,18.7
50,0,21.6,35.5,18.6
60,0,21.6,35.5,18.6
40,0,21.5,35.59000000000001,18.566666666666695
50,0,21.5,35.59000000000001,18.5
50,0,21.5,35.70000000000001,18.5
50,0,21.5,35.70000000000001,18.426666666666698
60,0,21.39,35.6266666666667,18.39
60,0,21.39,35.70000000000001,18.39
50,0,21.39,35.70000000000001,18.323333333333295
50,0,21.323333333333295,35.70000000000001,18.323333333333295
50,0,21.29,35.79,18.29
50,0,21.29,35.79,18.29
50,0,21.29,35.79,18.2
60,0,21.23,35.79,18.2
50,0,21.2,35.9,18.1333333333333
70,0,21.2,35.9,18.1
70,0,21.2,35.89,18.1
40,10,21.2,36.195,18.1
40,0,21.2,36.29,18.033333333333296
230,0,21.2,36.26,18.0
170,0,21.2,36.2,18.0
60,0,21.2,36.1566666666667,18.0
70,0,21.2,36.29,18.0
90,0,21.2,36.433333333333294,18.0
80,0,21.2,36.433333333333294,18.0
80,0,21.2,36.4,18.0
80,0,21.2,36.3266666666667,18.066666666666695
80,0,21.2,36.433333333333294,18.1
80,0,21.2,36.5,18.1
70,0,21.2,36.73,18.1333333333333
80,0,21.2,36.79,18.2
340,0,21.2,36.79,18.323333333333295
370,0,21.2,36.73,18.6725
80,0,21.2,36.73,19.5
50,0,21.26,36.93,20.3
50,0,21.29,37.0,20.8333333333333
40,0,21.29,37.06,21.6666666666667
50,0,21.29,37.145,22.3333333333333
50,0,21.39,37.09,22.926666666666698
50,0,21.39,36.963333333333296,23.3266666666667
60,0,21.426666666666698,36.79,23.7633333333333
50,0,21.5,36.73,24.03
70,0,21.5,36.6633333333333,24.426666666666698
50,0,21.5,36.59,24.6333333333333
50,0,21.6,36.5,24.823333333333295
60,0,21.6,36.5,24.89
50,0,21.6333333333333,36.5,25.1
50,0,21.6333333333333,36.433333333333294,25.1
50,0,21.7,36.4666666666667,25.1
50,0,21.7,36.4,25.1
60,0,21.7,36.363333333333294,25.1
50,0,21.76,36.363333333333294,25.1
60,0,21.79,36.4,25.0
50,0,21.79,36.4,25.0
50,0,21.89,36.363333333333294,24.926666666666698
50,0,21.89,36.29,24.89
50,0,21.89,36.4,24.823333333333295
60,0,21.926666666666698,36.3333333333333,24.76
70,0,22.0,36.2,24.7
80,0,22.033333333333296,36.09,24.7
100,0,22.1,36.03,24.6333333333333
90,0,22.1333333333333,35.9,24.5
90,0,22.2,35.8266666666667,24.426666666666698
70,0,22.2,35.79,24.356666666666698
80,0,22.26,35.79,24.23
70,0,22.29,35.70000000000001,24.1
90,0,22.356666666666698,35.70000000000001,24.1
80,0,22.39,35.6633333333333,24.0
100,0,22.39,35.59000000000001,24.0
90,0,22.463333333333296,35.6633333333333,24.0
80,0,22.463333333333296,35.59000000000001,23.926666666666698
80,0,22.5,35.59000000000001,23.89
80,0,22.5,35.59000000000001,23.823333333333295
70,0,22.5,35.6633333333333,23.84
80,0,22.566666666666695,35.59000000000001,23.76
90,0,22.6,35.59000000000001,23.7
90,0,22.6,35.59000000000001,23.7
80,0,22.6,35.59000000000001,23.7
80,0,22.7,35.70000000000001,23.6666666666667
70,0,22.7,35.76,23.6
80,0,22.7,35.79,23.5
60,0,22.7,35.863333333333294,23.5
40,0,22.6333333333333,35.93333333333331,23.5
50,0,22.7,36.0,23.5
70,0,22.7,36.09,23.463333333333296
90,0,22.7,36.1633333333333,23.39
320,0,22.7,36.433333333333294,23.26
330,0,22.6333333333333,36.36,23.2
270,10,22.6333333333333,36.8333333333333,23.1666666666667
260,10,22.7,37.433333333333294,23.1
240,10,22.73,37.2,23.066666666666695
210,0,22.79,37.1266666666667,23.0
280,0,22.89,37.23,23.0
170,0,22.963333333333296,37.43,23.0
120,0,23.066666666666695,37.83,22.926666666666698
100,0,23.2,38.4233333333333,22.963333333333296
120,0,23.2,38.745,22.89
120,10,23.2,38.99,22.856666666666698
130,0,23.1333333333333,38.79,22.79
130,0,23.1,38.7,22.7
120,0,23.1,38.6266666666667,22.6333333333333
120,0,23.1,38.59,22.5
140,10,23.1,38.59,22.5
150,0,23.066666666666695,38.56,22.356666666666698
150,30,23.0,38.5,22.29
150,20,23.0,38.5,22.2
140,20,23.0,38.56,22.1333333333333
130,0,22.926666666666698,38.59,22.066666666666695
100,0,22.926666666666698,38.59,22.0
80,0,22.89,38.6266666666667,21.89
60,10,22.89,38.76,21.89
30,20,22.89,38.8266666666667,21.79
40,20,22.89,38.9,21.7225
40,20,22.79,38.79,21.7
80,30,22.79,38.79,21.566666666666695
70,20,22.79,38.79,21.5
60,20,22.7225,38.79,21.463333333333296
70,20,22.7,38.79,21.39
60,20,22.7,38.79,21.29
70,20,22.7,38.79,21.23
50,30,22.6666666666667,38.863333333333294,21.2
80,20,22.6,38.79,21.1333333333333
60,20,22.6,38.9,21.1
60,0,22.6,38.9,21.033333333333296
70,0,22.5,39.0,20.963333333333296
50,0,22.5,39.0,20.89
50,0,22.5,39.09,20.89
50,0,22.5,39.09,20.823333333333295
50,0,22.5,39.09,20.76
40,0,22.5,39.1633333333333,20.7
60,0,22.39,39.1266666666667,20.6666666666667
60,0,22.39,39.2,20.6
60,0,22.39,39.23,20.6
60,0,22.39,39.29,20.566666666666695
50,0,22.356666666666698,39.4,20.5
40,0,22.29,39.4,20.5
20,0,22.29,39.4666666666667,20.426666666666698
30,0,22.29,39.59,20.39
30,0,22.29,39.59,20.39
50,0,22.2,39.59,20.29
60,0,22.2,39.59,20.29
60,0,22.2,39.59,20.29
60,0,22.2,39.59,20.29
60,0,22.2,39.59,20.26
50,0,22.2,39.59,20.2
50,0,22.1,39.59,20.2
40,0,22.1,39.59,20.1333333333333
50,0,22.066666666666695,39.56,20.1
50,0,22.0,39.433333333333294,20.033333333333296
50,0,22.0,39.4,20.0
60,0,22.0,39.4,20.0
50,0,21.963333333333296,39.4,19.89
60,0,21.89,39.3266666666667,19.856666666666698
40,0,21.89,39.29,19.856666666666698
50,0,21.89,39.29,19.79
50,0,21.89,39.29,19.73
50,0,21.856666666666698,39.29,19.7
50,0,21.79,39.29,19.7
60,0,21.79,39.26,19.6666666666667
70,0,21.79,39.2,19.6
70,0,21.79,39.2666666666667,19.6
30,0,21.79,39.4,19.6
40,10,21.79,39.463333333333296,19.5
50,0,21.79,39.59,19.5
50,0,21.79,39.56,19.5
60,0,21.79,39.5,19.5
110,0,21.79,39.4,19.5
70,10,21.79,39.4666666666667,19.5
50,0,21.79,39.7666666666667,19.463333333333296
60,0,21.79,40.16,19.39
60,0,21.79,40.09,19.445
60,0,21.79,40.09,19.533333333333296
50,0,21.79,40.0,19.6
50,0,21.79,39.933333333333294,19.6
50,0,21.79,39.845,19.6
50,0,21.79,39.76,19.73
40,10,21.79,39.7,19.9966666666667
70,0,21.79,39.7,20.956666666666695
50,0,21.79,39.7,21.43
60,0,21.79,39.59,21.956666666666695
50,0,21.79,39.59,22.5633333333333
50,0,21.79,39.59,23.3333333333333
50,0,21.79,39.59,23.7933333333333
30,0,21.856666666666698,39.6633333333333,24.196666666666697
30,0,21.856666666666698,39.6633333333333,24.5966666666667
20,0,21.89,39.7,25.066666666666695
40,10,21.89,39.7,25.26
60,0,22.0,39.6633333333333,25.426666666666698
60,0,22.0,39.59,25.6333333333333
50,0,22.0,39.56,25.73
60,0,22.066666666666695,39.56,25.865
50,0,22.1,39.5,25.89
40,0,22.1,39.433333333333294,25.89
60,0,22.1333333333333,39.29,25.89
50,0,22.2,39.2225,25.856666666666698
50,10,22.2,39.1266666666667,25.79
60,0,22.2,39.09,25.7
60,0,22.26,39.09,25.7
50,0,22.29,38.9666666666667,25.7
50,0,22.356666666666698,38.9,25.6333333333333
50,0,22.39,38.76,25.6
50,0,22.39,38.6266666666667,25.533333333333296
60,0,22.5,38.56,25.356666666666698
40,0,22.5,38.433333333333294,25.23
60,0,22.533333333333296,38.4,25.1
60,0,22.6,38.3266666666667,25.033333333333296
50,0,22.6,38.1633333333333,24.856666666666698
60,0,22.6,38.09,24.73
40,0,22.7,38.06,24.6666666666667
30,0,22.7,37.933333333333294,24.533333333333296
30,0,22.73,37.76,24.39
20,0,22.79,37.7,24.365
60,0,22.89,37.6633333333333,24.29
50,0,22.89,37.59,24.1666666666667
70,0,22.945,37.45,24.1666666666667
60,0,23.0,37.363333333333294,24.1
60,0,23.0,37.29,24.033333333333296
50,0,23.033333333333296,37.29,23.963333333333296
50,0,23.1,37.29,23.89
40,0,23.1333333333333,37.26,23.856666666666698
50,0,23.2,37.2,23.73
50,0,23.2,37.09,23.6666666666667
50,0,23.2,37.09,23.6
60,0,23.2,37.09,23.566666666666695
50,0,23.2,37.03,23.426666666666698
60,0,23.29,37.09,23.39
60,0,23.29,37.09,23.323333333333295
60,0,23.29,37.09,23.29
60,0,23.29,37.09,23.23
80,0,23.29,36.9,23.1
70,0,23.356666666666698,36.6266666666667,23.1
90,0,23.29,35.7333333333333,23.0
150,0,23.29,34.7333333333333,22.89
460,0,23.29,34.3966666666667,22.823333333333295
340,0,23.315,35.8425,22.76
310,0,23.39,38.66,22.7
120,0,23.356666666666698,38.0633333333333,22.6
140,0,23.29,35.73,22.6
150,0,23.356666666666698,36.1666666666667,22.5
120,0,23.356666666666698,35.5,22.5
130,0,23.39,35.7333333333333,22.463333333333296
130,0,23.39,35.1333333333333,22.39
130,0,23.39,34.76,22.39
130,0,23.39,34.7,22.323333333333295
170,0,23.29,34.43,22.26
210,0,23.29,34.23,22.2
110,0,23.29,34.1566666666667,22.1666666666667
100,0,23.29,34.1566666666667,22.033333333333296
110,0,23.29,34.03,22.0
90,0,23.29,34.09,21.926666666666698
120,20,23.2,33.9,21.84
130,0,23.2,33.9666666666667,21.79
130,0,23.2,34.09,21.73
120,0,23.2,34.09,21.6
120,0,23.1,34.2,21.6
60,10,23.1,34.29,21.5
60,0,23.1,34.43,21.5
50,0,23.1,34.53,21.356666666666698
60,10,23.1,34.59,21.23
60,0,23.1,34.79,21.2
50,0,23.033333333333296,34.79,21.1333333333333
60,0,23.0,34.79,21.066666666666695
60,0,23.0,34.8633333333333,21.0
60,0,22.963333333333296,35.0,20.856666666666698
50,0,22.89,35.0,20.79
40,0,22.89,35.0,20.76
60,0,22.823333333333295,35.0,20.7
50,0,22.79,35.0,20.6666666666667
50,0,22.79,35.0,20.533333333333296
40,0,22.79,35.0,20.445
30,0,22.79,35.06,20.39
40,0,22.7,35.09,20.323333333333295
40,0,22.7,35.1725,20.26
40,0,22.7,35.20000000000001,20.2
50,0,22.6,35.20000000000001,20.1666666666667
60,0,22.6,35.26,20.1
50,0,22.6,35.29,20.0
50,0,22.533333333333296,35.29,20.0
60,0,22.5,35.4,19.89
60,0,22.5,35.4,19.89
50,0,22.5,35.4,19.79
60,0,22.5,35.4666666666667,19.79
50,0,22.39,35.4,19.76
50,0,22.39,35.4666666666667,19.7
50,0,22.39,35.5,19.6666666666667
50,0,22.39,35.5,19.6
40,0,22.356666666666698,35.5,19.566666666666695
60,0,22.29,35.5,19.5
60,0,22.29,35.53,19.5
60,0,22.29,35.59000000000001,19.463333333333296
60,0,22.2,35.53,19.39
50,0,22.2,35.59000000000001,19.29
50,0,22.2,35.59000000000001,19.29
50,0,22.2,35.70000000000001,19.29
20,0,22.1333333333333,35.70000000000001,19.29
30,0,22.1,35.70000000000001,19.2
30,0,22.1,35.76,19.2
30,0,22.066666666666695,35.76,19.1666666666667
60,0,22.0,35.70000000000001,19.1
50,0,22.0,35.73,19.1
60,0,22.0,35.79,19.1
40,0,22.0,35.79,19.0
60,0,21.926666666666698,35.79,19.0
70,0,21.89,35.79,19.0
70,10,21.89,35.93,18.926666666666698
70,0,21.89,36.433333333333294,18.89
70,0,21.89,36.56,18.89
70,10,21.89,36.79,18.79
50,0,21.89,36.79,18.79
70,0,21.89,36.8,18.79
280,0,21.89,36.8,18.79
150,0,21.89,36.4666666666667,18.79
60,0,21.89,36.295,18.79
70,0,21.89,36.1266666666667,18.79
60,0,21.89,35.9666666666667,18.79
70,0,21.89,35.8266666666667,18.79
50,0,21.89,35.79,18.79
60,0,21.89,35.79,18.856666666666698
50,0,21.79,35.73,18.89
50,0,21.79,35.73,18.89
80,0,21.79,35.70000000000001,19.3
60,10,21.79,35.70000000000001,20.16
370,0,21.823333333333295,35.79,21.056666666666697
400,0,21.823333333333295,35.79,21.656666666666695
70,0,21.89,36.1333333333333,22.456666666666695
70,0,21.89,36.6,23.123333333333296
80,0,22.0,36.7666666666667,23.9
90,0,22.0,36.9666666666667,24.556666666666697
70,10,22.1,37.3,25.03
80,0,22.1,37.6333333333333,25.4933333333333
60,10,22.2,38.0,25.8266666666667
50,10,22.2675,38.1725,26.1333333333333
80,0,22.29,38.89,26.3266666666667
80,0,22.426666666666698,40.42666666666669,26.426666666666698
80,0,22.5,40.293333333333294,26.566666666666695
80,0,22.5,40.03,26.6333333333333
120,0,22.5,39.4233333333333,26.65
90,10,22.6,37.9,26.5225
50,10,22.533333333333296,35.8266666666667,26.1633333333333
70,0,22.5,34.7566666666667,25.8266666666667
60,0,22.5,33.3633333333333,25.6333333333333
90,10,22.5,32.5,25.5
80,0,22.5,32.2266666666667,25.5
80,0,22.5,32.1933333333333,25.5
80,0,22.566666666666695,32.4666666666667,25.566666666666695
60,10,22.6,32.6933333333333,25.463333333333296
70,0,22.6,32.9666666666667,25.39
60,0,22.6333333333333,33.1266666666667,25.29
60,10,22.7,33.26,25.1666666666667
70,0,22.79,33.43333333333331,25.1
70,0,22.79,33.56,25.0
80,0,22.89,33.745,24.926666666666698
70,10,22.926666666666698,33.8266666666667,24.76
70,0,23.0,33.9,24.7
70,0,23.033333333333296,34.03,24.6
60,10,23.1,34.09,24.533333333333296
70,0,23.2,34.2,24.5
60,0,23.2,34.2,24.426666666666698
70,10,23.29,34.3633333333333,24.39
70,0,23.29,34.3633333333333,24.323333333333295
70,0,23.39,34.4,24.26
80,0,23.39,34.4,24.2
70,10,23.5,34.53,24.2
80,0,23.5,34.59,24.1333333333333
70,0,23.5,34.59,24.1
70,0,23.566666666666695,34.59,24.033333333333296
50,0,23.6,34.7666666666667,24.0
60,0,23.6,34.9666666666667,23.945
80,0,23.6333333333333,34.93333333333331,23.926666666666698
90,0,23.7,34.93333333333331,23.89
90,0,23.7,34.6233333333333,23.823333333333295
80,0,23.7,33.6675,23.79
80,0,23.7,32.7333333333333,23.73
70,0,23.7,31.926666666666698,23.7
80,0,23.7,31.266666666666698,23.6333333333333
90,0,23.7,30.856666666666698,23.566666666666695
90,0,23.7,30.6633333333333,23.5
130,0,23.7,31.426666666666698,23.39
120,0,23.7,31.4933333333333,23.39
130,0,23.7,31.323333333333295,23.39
120,0,23.7,31.53,23.323333333333295
130,0,23.76,31.963333333333296,23.29
120,0,23.76,31.963333333333296,23.29
200,0,23.79,32.2266666666667,23.29
120,0,23.79,33.36,23.23
110,0,23.79,33.6633333333333,23.2
120,0,23.79,33.59,23.2
130,0,23.79,33.4666666666667,23.1
130,0,23.79,33.3266666666667,23.066666666666695
110,0,23.76,33.2,23.0
120,0,23.7,33.2,22.963333333333296
90,0,23.7,33.09,22.89
90,0,23.7,33.2,22.79
80,0,23.7,33.2,22.73
80,0,23.7,33.23,22.6666666666667
100,0,23.7,33.23,22.6
110,0,23.6,33.2,22.5
110,0,23.6,33.26,22.426666666666698
120,0,23.6,33.3266666666667,22.356666666666698
80,0,23.533333333333296,33.52666666666669,22.29
80,0,23.5,33.7,22.2
80,0,23.5,33.7,22.1333333333333
70,0,23.5,33.79,22.066666666666695
80,0,23.426666666666698,33.73,22.0
60,0,23.39,33.79,21.856666666666698
50,0,23.39,33.79,21.79
70,0,23.39,33.8266666666667,21.7
50,0,23.323333333333295,33.9,21.6
60,10,23.29,34.2666666666667,21.533333333333296
50,0,23.29,34.3266666666667,21.463333333333296
50,0,23.29,34.3266666666667,21.39
60,0,23.2225,34.345,21.29
50,0,23.2,34.4,21.29
50,0,23.2,34.5,21.1666666666667
60,0,23.2,34.5,21.1
50,0,23.1,34.5,21.066666666666695
60,0,23.1,34.5,21.0
40,0,23.1,34.59,20.89
40,0,23.1,34.59,20.89
20,0,23.1,34.59,20.79
40,0,23.033333333333296,34.53,20.73
50,0,23.0,34.53,20.7
50,0,23.0,34.59,20.7
50,0,23.0,34.59,20.6
60,0,23.0,34.59,20.533333333333296
60,0,22.89,34.59,20.463333333333296
60,0,22.89,34.59,20.39
60,0,22.856666666666698,34.56,20.39
50,0,22.856666666666698,34.6333333333333,20.29
50,0,22.79,34.56,20.29
50,0,22.79,34.56,20.26
40,0,22.79,34.59,20.2
50,0,22.7,34.59,20.2
60,0,22.7,34.59,20.1333333333333
60,0,22.7,34.59,20.1
60,0,22.7,34.59,20.1
60,0,22.6666666666667,34.59,20.066666666666695
60,0,22.6,34.59,20.0
50,0,22.6,34.59,20.0
50,0,22.6,34.59,19.926666666666698
50,0,22.6,34.59,19.89
40,0,22.533333333333296,34.59,19.89
50,0,22.5,34.7,19.823333333333295
60,0,22.5,34.7,19.823333333333295
50,0,22.5,34.7,19.79
60,0,22.5,34.7,19.79
50,0,22.39,34.59,19.73
30,0,22.39,34.6633333333333,19.7
20,0,22.39,34.7,19.7
30,0,22.39,34.7,19.6
30,0,22.29,34.7,19.6
50,0,22.29,34.7225,19.6
70,0,22.29,34.79,19.6
60,0,22.26,34.76,19.6
60,0,22.2,34.7,19.6
50,0,22.2,34.7,19.6
60,0,22.2,34.7,19.6
50,0,22.2,34.73,19.6
70,0,22.2,34.8633333333333,19.533333333333296
170,0,22.23,35.45666666666669,19.6
400,0,22.29,35.863333333333294,19.6
150,0,22.23,36.03,19.6
70,0,22.29,36.09,19.6666666666667
110,10,22.29,36.02666666666669,19.7
100,0,22.29,35.9,20.2475
120,0,22.29,35.723333333333294,21.296666666666695
80,0,22.29,35.46333333333331,21.9933333333333
90,0,22.29,34.6,22.466666666666697
120,10,22.29,33.6666666666667,23.3
390,0,22.29,33.7333333333333,24.033333333333296
240,0,22.29,34.0725,24.6633333333333
120,0,22.29,33.63,24.9966666666667
70,0,22.323333333333295,32.9,25.4933333333333
90,0,22.39,32.76,25.9
80,0,22.39,32.4,26.2633333333333
70,0,22.39,32.2,26.463333333333296
80,10,22.39,32.29,26.7633333333333
110,0,22.39,32.3633333333333,26.89
90,0,22.5,32.53,27.0
100,0,22.5,32.6633333333333,27.066666666666695
100,10,22.5,32.86,27.0
100,0,22.5,33.2666666666667,26.926666666666698
80,0,22.6,31.733333333333295,26.76
80,0,22.6,30.593333333333305,26.6333333333333
90,0,22.6333333333333,29.466666666666697,26.445
90,0,22.6333333333333,28.593333333333305,26.26
90,0,22.7,28.593333333333305,26.1333333333333
90,10,22.7,29.0,26.0
90,0,22.7,28.656666666666695,25.926666666666698
90,0,22.76,28.463333333333296,25.79
160,10,22.84,27.545,25.73
140,0,22.89,27.36,25.6666666666667
80,0,22.963333333333296,27.233333333333295,25.533333333333296
70,10,23.0,27.0233333333333,25.43
80,0,23.066666666666695,27.43,25.23
30,0,23.1,27.96,25.066666666666695
30,0,23.1,28.2933333333333,25.0
40,0,23.2,28.73,25.0
20,0,23.26,28.9966666666667,24.926666666666698
70,0,23.323333333333295,29.426666666666698,24.89
60,0,23.39,29.6333333333333,24.89
60,0,23.5,30.066666666666695,24.79
60,0,23.5,30.26,24.79
60,0,23.6,30.4,24.76
50,0,23.6,29.66,24.7
50,0,23.6,28.6666666666667,24.6
50,0,23.6666666666667,27.86,24.5
50,0,23.7,27.926666666666698,24.5
70,0,23.76,28.4,24.5
60,0,23.79,28.893333333333295,24.426666666666698
60,0,23.865,29.37,24.39
60,0,23.89,29.726666666666695,24.39
50,0,23.926666666666698,30.066666666666695,24.39
50,0,24.0,30.26,24.39
50,0,24.0,30.533333333333296,24.323333333333295
60,0,24.0,30.6666666666667,24.323333333333295
40,0,24.0,30.926666666666698,24.29
60,0,24.0,31.066666666666695,24.29
50,0,24.1,31.23,24.29
60,0,24.1,31.356666666666698,24.29
50,0,24.1,31.5,24.26
60,0,24.1,31.566666666666695,24.2
210,0,24.1,31.73,24.1666666666667
320,0,24.1,31.73,24.1
520,0,24.1,35.6966666666667,24.066666666666695
490,0,24.1,36.43,24.0
150,0,24.1333333333333,40.6666666666667,24.0
90,0,24.2,40.0,24.0
90,0,24.2,36.6333333333333,24.0
80,0,24.2,35.36,23.89
70,10,24.2,34.395,23.89
80,0,24.2,33.9666666666667,23.79
120,0,24.2,33.8266666666667,23.79
110,0,24.2,33.56,23.7
90,0,24.1333333333333,33.43333333333331,23.7
100,0,24.1,33.4,23.6666666666667
90,0,24.1,33.4666666666667,23.6
100,0,24.1,33.59,23.566666666666695
100,0,24.1,33.59,23.5
90,0,24.1,33.73,23.39
90,0,24.1,33.79,23.323333333333295
110,0,24.1,33.9,23.29
100,0,24.033333333333296,33.9666666666667,23.23
90,0,24.0,33.93333333333331,23.1666666666667
100,10,24.0,34.0,23.1
70,10,24.0,34.03,23.0
50,0,24.0,34.2233333333333,22.89
50,0,23.926666666666698,34.3266666666667,22.823333333333295
70,0,23.926666666666698,34.4,22.76
60,0,23.89,34.4,22.7
50,0,23.84,34.4475,22.566666666666695
70,10,23.823333333333295,34.59,22.5
50,0,23.79,34.59,22.463333333333296
60,0,23.79,34.6633333333333,22.39
50,0,23.76,34.7,22.29
50,0,23.7,34.7,22.23
60,0,23.7,34.8266666666667,22.1666666666667
50,0,23.7,34.9,22.1
50,0,23.6666666666667,35.0,22.0
60,0,23.6,35.0,22.0
60,0,23.6,35.09,21.89
50,0,23.6,35.1633333333333,21.823333333333295
50,0,23.566666666666695,35.23,21.79
20,0,23.5,35.363333333333294,21.73
40,0,23.5,35.5,21.65
40,0,23.5,35.5,21.6
50,0,23.5,35.59000000000001,21.533333333333296
60,0,23.426666666666698,35.53,21.5
50,0,23.39,35.59000000000001,21.426666666666698
60,0,23.39,35.59000000000001,21.39
60,0,23.39,35.59000000000001,21.323333333333295
60,0,23.356666666666698,35.70000000000001,21.29
60,0,23.29,35.70000000000001,21.23
50,0,23.29,35.73,21.2
40,0,23.29,35.79,21.1333333333333
50,0,23.29,35.79,21.1
60,0,23.23,35.79,21.1
40,0,23.2,35.79,21.066666666666695
