Appliances,lights,T1
60,0,23.0
60,0,23.0
60,0,22.963333333333296
50,0,22.89
40,0,22.89
60,0,22.823333333333295
50,0,22.79
50,0,22.79
40,0,22.79
30,0,22.79
40,0,22.7
40,0,22.7
40,0,22.7
50,0,22.6
60,0,22.6
50,0,22.6
50,0,22.533333333333296
60,0,22.5
60,0,22.5
50,0,22.5
60,0,22.5
50,0,22.39
50,0,22.39
50,0,22.39
50,0,22.39
40,0,22.356666666666698
60,0,22.29
60,0,22.29
60,0,22.29
60,0,22.2
50,0,22.2
50,0,22.2
50,0,22.2
20,0,22.1333333333333
30,0,22.1
30,0,22.1
30,0,22.066666666666695
60,0,22.0
50,0,22.0
60,0,22.0
40,0,22.0
60,0,21.926666666666698
70,0,21.89
70,10,21.89
70,0,21.89
70,0,21.89
70,10,21.89
50,0,21.89
70,0,21.89
280,0,21.89
150,0,21.89
60,0,21.89
70,0,21.89
60,0,21.89
70,0,21.89
50,0,21.89
60,0,21.89
50,0,21.79
50,0,21.79
80,0,21.79
60,10,21.79
370,0,21.823333333333295
400,0,21.823333333333295
70,0,21.89
70,0,21.89
80,0,22.0
90,0,22.0
70,10,22.1
80,0,22.1
60,10,22.2
50,10,22.2675
80,0,22.29
80,0,22.426666666666698
80,0,22.5
80,0,22.5
120,0,22.5
90,10,22.6
50,10,22.533333333333296
70,0,22.5
60,0,22.5
90,10,22.5
80,0,22.5
80,0,22.5
80,0,22.566666666666695
60,10,22.6
70,0,22.6
60,0,22.6333333333333
60,10,22.7
70,0,22.79
70,0,22.79
80,0,22.89
70,10,22.926666666666698
70,0,23.0
70,0,23.033333333333296
60,10,23.1
70,0,23.2
60,0,23.2
70,10,23.29
70,0,23.29
70,0,23.39
80,0,23.39
70,10,23.5
80,0,23.5
70,0,23.5
70,0,23.566666666666695
50,0,23.6
60,0,23.6
80,0,23.6333333333333
90,0,23.7
90,0,23.7
80,0,23.7
80,0,23.7
70,0,23.7
80,0,23.7
90,0,23.7
90,0,23.7
130,0,23.7
120,0,23.7
130,0,23.7
120,0,23.7
130,0,23.76
120,0,23.76
200,0,23.79
120,0,23.79
110,0,23.79
120,0,23.79
130,0,23.79
130,0,23.79
110,0,23.76
120,0,23.7
90,0,23.7
90,0,23.7
80,0,23.7
80,0,23.7
100,0,23.7
110,0,23.6
110,0,23.6
120,0,23.6
80,0,23.533333333333296
80,0,23.5
80,0,23.5
70,0,23.5
80,0,23.426666666666698
60,0,23.39
50,0,23.39
70,0,23.39
50,0,23.323333333333295
60,10,23.29
50,0,23.29
50,0,23.29
60,0,23.2225
50,0,23.2
50,0,23.2
60,0,23.2
50,0,23.1
60,0,23.1
40,0,23.1
40,0,23.1
20,0,23.1
40,0,23.033333333333296
50,0,23.0
50,0,23.0
50,0,23.0
60,0,23.0
60,0,22.89
60,0,22.89
60,0,22.856666666666698
50,0,22.856666666666698
50,0,22.79
50,0,22.79
40,0,22.79
50,0,22.7
60,0,22.7
60,0,22.7
60,0,22.7
60,0,22.6666666666667
60,0,22.6
50,0,22.6
50,0,22.6
50,0,22.6
40,0,22.533333333333296
50,0,22.5
60,0,22.5
50,0,22.5
60,0,22.5
50,0,22.39
30,0,22.39
20,0,22.39
30,0,22.39
30,0,22.29
50,0,22.29
70,0,22.29
60,0,22.26
60,0,22.2
50,0,22.2
60,0,22.2
50,0,22.2
70,0,22.2
170,0,22.23
400,0,22.29
150,0,22.23
70,0,22.29
110,10,22.29
100,0,22.29
120,0,22.29
80,0,22.29
90,0,22.29
120,10,22.29
390,0,22.29
240,0,22.29
120,0,22.29
70,0,22.323333333333295
90,0,22.39
80,0,22.39
70,0,22.39
80,10,22.39
110,0,22.39
90,0,22.5
100,0,22.5
100,10,22.5
100,0,22.5
80,0,22.6
80,0,22.6
90,0,22.6333333333333
90,0,22.6333333333333
90,0,22.7
90,10,22.7
90,0,22.7
90,0,22.76
160,10,22.84
140,0,22.89
80,0,22.963333333333296
70,10,23.0
80,0,23.066666666666695
30,0,23.1
30,0,23.1
40,0,23.2
20,0,23.26
70,0,23.323333333333295
60,0,23.39
60,0,23.5
60,0,23.5
60,0,23.6
50,0,23.6
50,0,23.6
50,0,23.6666666666667
50,0,23.7
70,0,23.76
60,0,23.79
60,0,23.865
60,0,23.89
50,0,23.926666666666698
50,0,24.0
50,0,24.0
60,0,24.0
40,0,24.0
60,0,24.0
50,0,24.1
60,0,24.1
50,0,24.1
60,0,24.1
210,0,24.1
320,0,24.1
520,0,24.1
490,0,24.1
150,0,24.1333333333333
90,0,24.2
90,0,24.2
80,0,24.2
70,10,24.2
80,0,24.2
120,0,24.2
110,0,24.2
90,0,24.1333333333333
100,0,24.1
90,0,24.1
100,0,24.1
100,0,24.1
90,0,24.1
90,0,24.1
110,0,24.1
100,0,24.033333333333296
90,0,24.0
100,10,24.0
70,10,24.0
50,0,24.0
50,0,23.926666666666698
70,0,23.926666666666698
60,0,23.89
50,0,23.84
70,10,23.823333333333295
50,0,23.79
60,0,23.79
50,0,23.76
50,0,23.7
60,0,23.7
50,0,23.7
50,0,23.6666666666667
60,0,23.6
60,0,23.6
50,0,23.6
50,0,23.566666666666695
20,0,23.5
40,0,23.5
40,0,23.5
50,0,23.5
60,0,23.426666666666698
50,0,23.39
60,0,23.39
60,0,23.39
60,0,23.356666666666698
60,0,23.29
50,0,23.29
40,0,23.29
50,0,23.29
60,0,23.23
40,0,23.2
60,0,23.2
60,0,23.2
60,0,23.2
50,0,23.1
60,0,23.1
70,0,23.1333333333333
50,0,23.1333333333333
50,0,23.1
50,0,23.1
50,0,23.0
40,0,23.0
60,0,23.0
50,0,22.9725
60,0,22.89
50,0,22.89
50,0,22.89
50,0,22.89
40,0,22.89
60,0,22.79
50,0,22.79
50,0,22.79
80,0,22.79
110,10,22.79
80,0,22.79
70,0,22.79
60,0,22.79
60,0,22.79
70,0,22.79
670,0,22.79
470,0,22.79
150,0,22.79
70,0,22.79
110,0,22.79
110,0,22.7
100,0,22.6333333333333
100,0,22.6
80,0,22.6
90,0,22.6
110,0,22.6
450,0,22.6333333333333
610,0,22.7
290,0,22.7
90,0,22.7
120,0,22.7
110,0,22.76
70,0,22.79
100,0,22.79
70,0,22.89
70,0,22.89
60,0,22.926666666666698
60,0,23.0
80,0,23.0
70,0,23.033333333333296
80,0,23.1
310,0,23.1333333333333
340,0,23.26
110,0,23.29
80,0,23.356666666666698
100,0,23.39
120,0,23.463333333333296
80,0,23.533333333333296
90,0,23.6
90,0,23.7
90,0,23.76
70,0,23.89
70,0,23.963333333333296
70,0,24.033333333333296
70,0,24.1
70,0,24.2
140,0,24.2
340,0,24.29
190,0,24.315
150,0,24.39
80,0,24.5
80,0,24.566666666666695
70,0,24.6
80,10,24.6
70,0,24.6
70,0,24.6666666666667
70,0,24.7
70,0,24.76
70,0,24.73
60,0,24.79
70,0,24.79
80,0,24.79
90,10,24.79
90,0,24.79
100,0,24.89
90,0,24.823333333333295
100,0,24.823333333333295
90,0,24.823333333333295
230,0,24.79
230,0,24.79
200,0,24.79
190,10,24.79
100,0,24.79
110,0,24.79
110,0,24.79
110,0,24.79
110,0,24.79
140,0,24.76
150,20,24.7
140,20,24.7
130,20,24.7
130,20,24.6666666666667
140,20,24.6666666666667
120,0,24.6666666666667
100,0,24.6
80,0,24.6
90,0,24.6
80,10,24.6
80,0,24.6
80,0,24.6
50,0,24.5
50,0,24.5
60,0,24.5
50,0,24.5
50,0,24.5
50,0,24.426666666666698
50,0,24.39
60,0,24.39
60,0,24.39
60,0,24.39
60,0,24.29
60,10,24.29
50,0,24.29
60,0,24.23
50,0,24.2
50,0,24.2
50,0,24.2
50,0,24.2
60,0,24.2
50,0,24.125
60,0,24.1
60,0,24.1
60,0,24.1
60,0,24.1
60,0,24.033333333333296
40,0,24.0
60,0,24.0
40,0,24.0
60,0,24.0
40,0,24.0
60,0,24.0
60,0,23.963333333333296
50,0,23.89
70,0,23.89
50,0,23.823333333333295
60,0,23.823333333333295
50,0,23.823333333333295
50,0,23.79
50,0,23.79
60,0,23.79
40,0,23.79
60,0,23.79
60,0,23.7
60,0,23.7
60,0,23.7
50,0,23.7
50,0,23.6666666666667
50,0,23.6
50,0,23.6
50,0,23.6
40,0,23.566666666666695
50,0,23.5
50,0,23.5
60,0,23.5
60,0,23.5
60,0,23.5
50,0,23.463333333333296
60,0,23.39
60,0,23.39
260,0,23.39
360,0,23.39
100,0,23.39
90,0,23.463333333333296
90,0,23.5
100,0,23.5
120,0,23.5
200,0,23.566666666666695
130,0,23.6
80,0,23.6
210,0,23.7
240,0,23.7
210,0,23.73
80,0,23.79
100,0,23.79
90,0,23.856666666666698
110,0,23.926666666666698
120,0,24.0
360,0,24.0
270,0,24.066666666666695
120,0,24.1
140,0,24.23
120,0,24.29
100,0,24.323333333333295
260,0,24.463333333333296
250,0,24.533333333333296
100,0,24.6666666666667
90,0,24.79
80,0,24.856666666666698
100,0,24.89
80,0,24.89
90,0,24.89
80,0,24.963333333333296
80,10,25.033333333333296
80,0,25.1
70,10,25.1
80,0,25.1
70,0,25.2
70,0,25.26
70,0,25.29
80,0,25.365
100,0,25.463333333333296
90,0,25.5
90,0,25.566666666666695
100,0,25.6
110,0,25.6
110,0,25.6333333333333
100,0,25.7
110,0,25.6333333333333
100,0,25.7
90,0,25.6333333333333
100,0,25.7
90,0,25.7
100,0,25.6333333333333
90,0,25.6
90,0,25.6
80,0,25.566666666666695
90,0,25.5
80,0,25.5
90,0,25.5
90,0,25.5
80,0,25.5
70,0,25.5
80,0,25.5
560,10,25.5
630,0,25.5
230,0,25.5
100,0,25.5
110,0,25.5
120,0,25.5
130,0,25.426666666666698
120,0,25.39
140,0,25.39
100,10,25.29
110,0,25.29
100,0,25.26
100,0,25.1333333333333
100,0,25.1
100,0,25.1
70,0,25.1
50,0,25.1
50,10,25.1
60,0,25.066666666666695
60,0,25.0
50,0,25.0
60,0,25.0
60,0,24.89
70,10,24.89
60,0,24.89
70,0,24.89
50,0,24.89
50,0,24.89
50,0,24.856666666666698
60,0,24.79
50,0,24.79
50,0,24.79
60,0,24.79
60,0,24.79
60,0,24.73
60,0,24.73
60,0,24.7
60,0,24.7
50,0,24.7
60,0,24.7
60,0,24.6333333333333
60,0,24.6666666666667
50,0,24.6
40,0,24.6
60,0,24.6
50,0,24.6
50,0,24.6
50,0,24.566666666666695
60,0,24.5
50,0,24.5
60,0,24.5
60,0,24.5
50,0,24.5
60,0,24.463333333333296
50,0,24.463333333333296
60,0,24.463333333333296
60,0,24.39
50,0,24.39
60,0,24.39
50,0,24.39
40,0,24.39
50,0,24.39
50,0,24.39
50,0,24.323333333333295
60,0,24.29
60,0,24.29
60,0,24.29
50,0,24.29
60,0,24.2
50,0,24.2
60,0,24.2
50,0,24.2
60,0,24.2
50,0,24.2
50,0,24.1666666666667
50,0,24.1
40,0,24.1
60,0,24.1
40,0,24.1
50,0,24.1
60,0,24.1
90,0,24.1
60,0,24.1
70,0,24.1
60,10,24.1666666666667
400,0,24.2
130,0,24.26
370,0,24.23
70,0,24.29
330,0,24.323333333333295
230,0,24.39
60,0,24.39
80,0,24.39
80,0,24.5
80,0,24.566666666666695
410,0,24.6
180,0,24.6666666666667
50,0,24.7
60,0,24.7675
50,0,24.79
60,0,24.823333333333295
50,0,24.89
50,0,24.89
50,0,24.89
50,0,24.89
60,0,24.89
40,0,25.0
60,0,25.0
50,0,25.0
60,0,25.0
60,0,25.066666666666695
60,0,25.066666666666695
50,0,25.1
60,0,25.1
60,0,25.1
50,0,25.1
60,0,25.1
60,0,25.1
50,0,25.1
60,0,25.1
60,0,25.1
50,0,25.1
60,0,25.1
50,0,25.1
60,0,25.1
40,0,25.1666666666667
50,0,25.1666666666667
50,0,25.1333333333333
50,0,25.2
50,0,25.1333333333333
60,0,25.2
60,0,25.2
50,0,25.1333333333333
60,0,25.1333333333333
50,0,25.1333333333333
60,0,25.1666666666667
50,0,25.1
70,0,25.1333333333333
50,0,25.2
60,0,25.15
60,0,25.1
60,0,25.1
40,0,25.1
60,0,25.1
40,0,25.1
50,0,25.1
40,0,25.1
50,0,25.1
60,0,25.1
50,0,25.1
60,0,25.033333333333296
50,0,25.033333333333296
50,0,25.0
60,0,25.0
90,10,25.0
70,0,25.0
90,0,25.0
80,0,24.926666666666698
80,10,24.89
70,0,24.89
80,0,24.823333333333295
70,0,24.79
80,0,24.79
60,0,24.76
50,0,24.7
60,0,24.7
60,0,24.7
60,0,24.6666666666667
60,0,24.6
60,0,24.6
60,0,24.6
50,0,24.6
60,0,24.6
50,0,24.6
60,0,24.6
50,0,24.566666666666695
60,0,24.566666666666695
60,0,24.6
40,0,24.533333333333296
60,0,24.5
50,0,24.5
50,0,24.5
50,0,24.5
60,0,24.5
60,0,24.5
50,0,24.5
70,0,24.5
50,0,24.5
60,0,24.463333333333296
60,0,24.39
60,0,24.39
50,0,24.39
60,0,24.39
60,0,24.39
60,0,24.39
50,0,24.39
50,0,24.39
50,0,24.39
60,0,24.39
40,0,24.365
50,0,24.29
60,0,24.29
60,0,24.29
50,0,24.29
60,0,24.29
60,0,24.29
50,0,24.29
60,0,24.26
60,0,24.2
90,0,24.2
70,0,24.2
50,10,24.23
60,10,24.29
70,0,24.29
50,0,24.356666666666698
60,10,24.39
40,0,24.39
70,0,24.39
50,0,24.39
60,0,24.34
50,0,24.29
60,10,24.29
50,0,24.29
60,0,24.29
60,0,24.29
60,0,24.23
50,0,24.23
50,0,24.23
70,10,24.26
50,0,24.26
70,0,24.29
60,0,24.29
70,0,24.29
70,0,24.29
70,0,24.39
70,0,24.39
70,0,24.39
60,10,24.463333333333296
60,0,24.5
60,0,24.5
60,0,24.5
50,0,24.533333333333296
60,0,24.6
50,0,24.6
50,0,24.6
50,0,24.6333333333333
50,0,24.7
60,0,24.73
60,20,24.79
80,20,24.79
70,10,24.79
70,0,24.823333333333295
60,0,24.89
230,0,24.926666666666698
190,30,25.0
180,20,25.0
80,20,25.0
80,10,25.0
60,0,25.0
360,0,25.1
370,0,25.1
110,0,25.1
60,0,25.1
70,0,25.1
240,0,25.1
60,0,25.1666666666667
50,0,25.23
60,0,25.29
50,0,25.29
60,0,25.29
80,0,25.29
60,0,25.29
80,0,25.29
70,20,25.29
70,20,25.29
70,30,25.29
70,20,25.29
70,20,25.356666666666698
70,20,25.323333333333295
100,20,25.39
90,20,25.39
90,30,25.39
90,20,25.39
170,20,25.39
410,20,25.39
540,20,25.39
310,20,25.463333333333296
110,10,25.5
110,10,25.5
110,20,25.6
120,20,25.6
160,30,25.6
110,20,25.6
120,20,25.6
110,10,25.6
110,0,25.6
110,0,25.6
100,0,25.5
110,0,25.566666666666695
100,0,25.5
100,0,25.5
100,0,25.5
120,20,25.5
80,20,25.5
70,20,25.5
70,30,25.5
70,20,25.5
70,20,25.5
70,20,25.5
80,20,25.5
70,30,25.5
70,20,25.426666666666698
80,20,25.39
70,20,25.39
70,20,25.39
80,30,25.39
60,10,25.39
60,0,25.39
60,0,25.323333333333295
60,0,25.39
60,0,25.29
50,0,25.29
70,0,25.29
50,0,25.29
50,0,25.29
60,0,25.29
50,0,25.23
50,0,25.26
50,0,25.2
50,0,25.2
50,0,25.2
50,0,25.2
60,0,25.2
50,0,25.1666666666667
70,0,25.1
60,0,25.1
50,0,25.1
70,0,25.1
50,0,25.1
60,0,25.1
50,0,25.1
70,0,25.1
50,0,25.066666666666695
60,0,25.0
50,0,25.066666666666695
60,0,25.0
50,0,25.0
50,0,25.0
50,0,25.0
50,0,25.0
50,0,25.0
50,0,25.0
50,0,24.89
100,0,24.89
50,0,24.89
80,10,24.963333333333296
60,0,25.0
80,0,25.0
60,10,25.0
70,0,25.0
70,0,25.0
60,0,25.0
60,10,25.0
60,0,25.0
60,0,24.926666666666698
60,10,24.89
80,0,24.89
50,0,24.89
60,0,24.89
50,0,24.79
60,0,24.79
50,0,24.79
60,0,24.79
50,0,24.79
60,0,24.79
60,0,24.7
60,0,24.7
60,0,24.7
60,0,24.7
60,0,24.7
50,0,24.7
50,0,24.7
50,0,24.7225
50,0,24.73
50,0,24.73
50,0,24.73
60,0,24.7
50,0,24.7
60,0,24.79
60,0,24.79
60,0,24.79
50,0,24.79
60,0,24.79
60,0,24.79
50,0,24.79
60,0,24.79
60,0,24.823333333333295
50,0,24.89
60,0,24.89
60,0,24.89
60,0,24.89
50,0,24.89
60,0,24.945
50,0,25.0
60,0,25.0
50,0,25.1
50,0,25.1
50,0,25.1
50,0,25.1
50,0,25.1
50,0,25.1666666666667
60,0,25.2
60,0,25.2
50,0,25.2
60,0,25.2
60,0,25.23
60,0,25.23
60,0,25.26
50,0,25.26
60,0,25.29
50,0,25.29
60,0,25.29
70,0,25.29
70,0,25.29
70,0,25.29
80,0,25.29
70,0,25.29
80,0,25.29
80,0,25.29
100,0,25.356666666666698
350,0,25.323333333333295
140,0,25.323333333333295
80,0,25.39
80,0,25.39
100,0,25.356666666666698
110,0,25.29
100,0,25.29
100,0,25.23
100,0,25.2
100,0,25.2
140,0,25.2
90,0,25.2
100,0,25.2
90,0,25.125
100,0,25.1
90,0,25.1
90,0,25.1
100,0,25.1
100,0,25.1
110,10,25.066666666666695
70,0,25.0
60,0,25.0
60,0,25.0
50,0,25.0
60,0,25.0
60,0,25.0
60,0,25.0
50,0,25.0
60,0,25.0
60,0,24.89
60,0,24.963333333333296
60,0,24.89
50,0,24.89
60,0,24.89
50,0,24.89
70,0,24.89
50,0,24.89
60,0,24.89
40,0,24.89
50,0,24.89
50,0,24.823333333333295
60,0,24.823333333333295
50,0,24.79
60,0,24.79
50,0,24.79
60,0,24.79
50,0,24.79
70,0,24.79
50,0,24.79
60,0,24.79
50,0,24.79
60,0,24.79
60,0,24.7
60,0,24.7
50,0,24.745
60,0,24.7
50,0,24.7
50,0,24.7
50,0,24.7
50,0,24.6333333333333
60,0,24.7
50,0,24.6666666666667
50,0,24.6
50,0,24.6
50,0,24.6666666666667
50,0,24.6
60,0,24.6
60,0,24.6
50,0,24.6
60,0,24.6
100,0,24.6
70,0,24.6
70,10,24.6
320,0,24.7
80,0,24.7
60,0,24.7
70,0,24.7
60,0,24.7
70,0,24.7
70,0,24.76
70,0,24.7
80,0,24.7
70,0,24.73
70,0,24.79
100,0,24.73
410,0,24.79
270,0,24.76
60,0,24.76
70,0,24.79
80,0,24.79
80,0,24.79
40,0,24.79
50,0,24.79
70,0,24.79
70,0,24.79
90,0,24.7
70,0,24.76
60,0,24.79
50,0,24.79
70,0,24.79
90,0,24.79
60,10,24.79
50,0,24.79
50,0,24.79
60,0,24.79
60,0,24.79
50,0,24.856666666666698
60,0,24.89
50,0,24.89
70,0,24.89
50,0,24.89
60,0,25.0
50,0,25.0
60,0,25.0
50,0,25.025
70,0,25.1
70,0,25.1
80,0,25.1
60,0,25.2
90,0,25.26
70,0,25.29
90,0,25.29
70,0,25.323333333333295
90,0,25.39
70,0,25.5
80,0,25.5
80,0,25.5
80,0,25.566666666666695
80,0,25.6
80,0,25.6
70,0,25.6
80,0,25.6
70,0,25.6
70,0,25.6
70,0,25.6333333333333
80,0,25.675
70,0,25.533333333333296
80,0,25.5
80,0,25.5
70,0,25.463333333333296
90,0,25.463333333333296
80,0,25.5
100,0,25.5
110,0,25.426666666666698
100,0,25.426666666666698
110,0,25.426666666666698
90,0,25.426666666666698
100,0,25.5
100,0,25.5
100,0,25.5
110,0,25.5
90,0,25.5
120,10,25.5
90,0,25.5
100,0,25.5
80,0,25.5
90,0,25.5
100,0,25.5
90,0,25.39
90,0,25.39
80,0,25.39
70,0,25.39
80,0,25.356666666666698
70,0,25.29
60,0,25.29
50,0,25.29
70,0,25.29
60,0,25.29
60,0,25.2
50,0,25.2
60,0,25.2
40,0,25.2
60,0,25.2
70,0,25.2
50,0,25.2
50,0,25.1333333333333
60,0,25.1
50,0,25.1666666666667
60,0,25.1
60,0,25.1
60,0,25.1
60,0,25.1
50,0,25.1
60,0,25.1
60,0,25.1
60,0,25.066666666666695
50,0,25.0
60,0,25.0
50,0,25.0
60,0,25.0
60,0,25.0
60,0,25.0
50,0,25.0
60,0,24.89
50,0,24.89
70,0,24.89
50,0,24.89
60,0,24.89
50,0,24.89
50,0,24.89
50,0,24.89
50,0,24.89
50,0,24.856666666666698
50,0,24.79
50,0,24.79
60,0,24.79
50,0,24.79
70,0,24.79
50,0,24.79
50,0,24.79
60,0,24.79
60,0,24.79
50,0,24.76
60,0,24.7
90,0,24.7
50,0,24.7
60,0,24.79
50,10,24.79
40,0,24.79
50,0,24.79
40,0,24.79
50,0,24.79
60,0,24.79
60,0,24.79
60,0,24.79
50,0,24.79
60,10,24.79
50,0,24.79
70,0,24.79
50,0,24.79
60,0,24.79
50,0,24.856666666666698
50,0,24.79
50,0,24.856666666666698
50,0,24.79
40,0,24.856666666666698
50,10,24.79
40,0,24.84
50,0,24.856666666666698
50,0,24.856666666666698
60,0,24.856666666666698
60,0,24.79
60,0,24.79
60,0,24.856666666666698
50,0,24.89
60,10,24.89
60,0,24.89
50,0,24.89
50,0,24.89
50,0,24.89
50,0,24.963333333333296
50,0,24.963333333333296
50,0,25.0
50,0,25.0
60,0,25.033333333333296
60,10,25.1
50,0,25.1
60,0,25.1666666666667
50,0,25.2
60,0,25.29
60,0,25.29
60,0,25.323333333333295
50,0,25.39
60,0,25.39
50,0,25.39
60,0,25.5
60,0,25.5
60,0,25.5
50,0,25.5
70,0,25.533333333333296
40,0,25.6
50,0,25.5
60,0,25.5
80,0,25.533333333333296
60,0,25.6
80,0,25.6
80,0,25.6
100,0,25.6
100,0,25.6
110,0,25.6
200,0,25.6
100,0,25.6
100,0,25.6
100,0,25.533333333333296
110,0,25.5
120,0,25.5
110,0,25.5
470,0,25.5
340,0,25.533333333333296
100,0,25.6
110,0,25.6
110,0,25.6
90,0,25.6
110,0,25.6
110,0,25.6
130,0,25.6
120,0,25.6
120,0,25.6
120,0,25.6
130,0,25.525
120,0,25.5
130,0,25.566666666666695
120,0,25.5
80,0,25.5
70,0,25.5
70,0,25.5
130,0,25.5
80,0,25.5
70,10,25.5
80,10,25.5
80,10,25.5
60,0,25.5
60,0,25.5
60,0,25.463333333333296
60,0,25.39
70,0,25.39
50,0,25.39
60,0,25.356666666666698
60,0,25.356666666666698
60,0,25.39
60,0,25.29
60,0,25.29
50,0,25.29
60,0,25.29
50,0,25.29
70,0,25.29
50,0,25.29
60,0,25.29
40,0,25.29
60,0,25.23
50,0,25.2
50,0,25.2
50,0,25.2
50,0,25.2
60,0,25.2
60,0,25.1333333333333
50,0,25.1
60,0,25.1
60,0,25.1
50,0,25.1
60,0,25.1
60,0,25.1
60,0,25.1
60,0,25.1
60,0,25.033333333333296
50,0,25.0
60,0,25.0
60,0,25.0
60,0,25.0
50,0,25.0
50,0,25.0
50,0,24.89
50,0,24.89
50,0,24.89
50,0,24.89
50,0,24.89
60,0,24.89
50,0,24.89
60,0,24.89
60,0,24.89
70,0,24.865
60,0,24.79
70,0,24.89
190,0,24.89
370,0,24.89
100,0,24.89
90,0,24.89
110,0,24.89
80,0,24.89
120,0,24.89
110,0,24.856666666666698
80,0,24.79
560,0,24.79
660,10,24.79
330,20,24.79
270,20,24.79
290,20,24.79
230,20,24.73
250,30,24.7
190,20,24.7
80,20,24.7
70,20,24.7675
60,20,24.79
80,30,24.79
80,20,24.79
70,20,24.79
60,20,24.79
80,20,24.823333333333295
70,20,24.89
80,30,24.89
80,20,24.89
110,20,24.89
600,20,24.89
560,20,25.0
320,0,25.066666666666695
260,0,25.1
280,0,25.1666666666667
260,0,25.2
240,0,25.26
210,0,25.426666666666698
100,0,25.566666666666695
380,0,25.6
620,0,25.7
310,0,25.7
270,0,25.7
280,0,25.76
240,0,25.823333333333295
280,0,25.963333333333296
230,0,26.033333333333296
170,0,26.1
170,0,26.2
620,0,26.26
460,0,26.26
240,10,26.2
250,0,26.2
270,0,26.2
250,0,26.1666666666667
220,0,26.1
170,0,26.1
100,0,26.1
200,0,26.1
350,0,26.1
300,0,26.1
450,0,26.1
450,0,26.1
290,0,26.1
270,0,26.1
280,0,26.1
200,0,26.033333333333296
120,0,26.066666666666695
120,0,26.066666666666695
110,0,26.1
560,0,26.033333333333296
450,0,26.1
490,0,26.1666666666667
280,0,26.2
280,0,26.2
310,0,26.26
280,10,26.2
310,0,26.1666666666667
330,0,26.1
190,0,26.066666666666695
130,0,26.0
140,0,26.0
150,0,26.0
140,0,26.0
130,0,26.0
130,0,26.0
100,0,25.89
120,0,25.89
100,10,25.79
80,0,25.79
60,0,25.73
60,0,25.73
60,0,25.7
60,0,25.7
60,0,25.6666666666667
60,0,25.6
50,0,25.6
50,0,25.6
50,0,25.5
60,0,25.5
60,0,25.463333333333296
60,0,25.445
70,0,25.39
60,0,25.356666666666698
60,0,25.29
60,0,25.29
60,0,25.29
50,0,25.2
60,0,25.2
50,0,25.2
60,0,25.1333333333333
60,0,25.1
70,0,25.1
60,0,25.1
70,0,25.1
60,0,25.0
60,0,25.0
70,0,25.0
60,0,25.0
60,0,25.0
50,0,25.0
60,0,24.89
60,0,24.89
60,0,24.89
70,0,24.89
60,0,24.89
70,0,24.89
60,0,24.89
60,0,24.856666666666698
50,0,24.79
60,0,24.79
60,0,24.79
50,0,24.79
60,0,24.79
60,0,24.79
60,0,24.73
70,0,24.7
60,0,24.7
60,0,24.7
60,0,24.6333333333333
50,0,24.7
60,0,24.6333333333333
50,0,24.6
60,0,24.6
70,0,24.6
50,0,24.6
70,0,24.533333333333296
60,0,24.5
70,0,24.5
70,0,24.5
60,0,24.5
100,0,24.5
50,0,24.5
80,0,24.5
320,0,24.5
350,0,24.5
160,0,24.5
70,0,24.5
80,0,24.5
70,0,24.463333333333296
70,0,24.39
70,0,24.39
80,0,24.39
80,0,24.39
100,0,24.39
90,0,24.39
290,0,24.39
430,0,24.39
100,0,24.426666666666698
100,0,24.5
100,0,24.426666666666698
110,0,24.5
110,0,24.5
110,0,24.5
90,0,24.5
90,0,24.5
100,0,24.533333333333296
90,0,24.6
100,0,24.6
110,0,24.6
110,0,24.6
130,0,24.726666666666695
110,0,24.79
110,0,24.865
130,0,24.963333333333296
110,0,25.033333333333296
130,0,25.1
130,10,25.2
120,0,25.2
90,0,25.2
100,0,25.1333333333333
100,0,25.1333333333333
110,0,25.2
110,0,25.2
100,0,25.2
90,0,25.2
130,0,25.1333333333333
120,0,25.033333333333296
140,0,25.1
130,0,25.033333333333296
130,0,25.1
130,0,25.1
130,0,25.033333333333296
120,0,25.0
110,0,25.0
110,0,25.0
110,0,25.0
110,0,24.926666666666698
110,0,25.0
100,0,24.926666666666698
100,0,24.89
90,0,24.89
100,0,25.0
490,0,24.926666666666698
570,10,24.89
460,0,24.963333333333296
120,10,25.033333333333296
100,0,25.1
110,10,25.1
110,0,25.033333333333296
100,0,24.856666666666698
100,0,24.79
90,0,24.79
90,0,24.79
90,0,24.79
90,0,24.7
80,10,24.7
110,0,24.7
90,0,24.6333333333333
80,0,24.6
80,0,24.6
80,10,24.533333333333296
80,0,24.533333333333296
80,0,24.5
80,0,24.5
70,0,24.5
80,0,24.5
70,0,24.5
70,0,24.426666666666698
90,0,24.39
70,10,24.39
50,0,24.39
50,0,24.39
50,0,24.29
60,0,24.29
50,0,24.23
40,0,24.2
50,0,24.2
50,0,24.1
50,0,24.1
50,0,24.1
60,0,24.1
50,0,24.066666666666695
60,0,24.0
50,0,24.0
50,0,24.0
50,0,23.963333333333296
50,0,23.89
60,0,23.89
50,0,23.89
50,0,23.79
60,0,23.79
60,0,23.79
50,0,23.79
60,0,23.79
50,0,23.79
60,0,23.79
50,0,23.76
40,0,23.7
60,0,23.7
30,0,23.7
40,0,23.7
30,0,23.7
40,0,23.7
40,0,23.7
50,0,23.6
60,0,23.6
50,0,23.6
