Appliances,lights,T1,RH_1
60,0,21.39,35.20000000000001
70,0,21.39,35.20000000000001
60,0,21.323333333333295,35.20000000000001
70,0,21.29,35.20000000000001
70,0,21.29,35.20000000000001
60,0,21.29,35.245
80,0,21.29,35.29
70,0,21.23,35.23
60,0,21.2,35.20000000000001
70,0,21.2,35.20000000000001
70,0,21.2,35.29
60,0,21.2,35.29
40,0,21.1666666666667,35.29
40,0,21.1,35.29
50,0,21.1,35.29
70,0,21.1,35.29
80,0,21.1,35.3266666666667
70,0,21.033333333333296,35.3266666666667
70,0,21.0,35.29
60,0,21.0,35.29
60,0,21.0,35.29
70,0,21.0,35.363333333333294
60,0,21.0,35.4
70,0,21.0,35.4
70,0,20.89,35.5
80,0,20.89,35.5
110,0,20.89,35.7666666666667
60,0,20.89,36.2666666666667
60,10,20.963333333333296,36.4666666666667
70,0,21.0,36.53
70,0,21.0,36.59
110,0,21.0,36.6266666666667
60,10,21.0,36.8333333333333
30,0,21.0,36.963333333333296
40,0,21.0,37.1633333333333
30,0,21.0,37.23
60,0,21.0,37.23
60,10,21.0,37.2
40,0,21.0,37.1266666666667
50,0,21.0,37.06
60,20,21.0,37.0
70,10,21.0,36.9666666666667
70,20,21.0,36.9
70,10,20.89,36.79
70,20,20.89,36.7225
60,20,20.89,36.6266666666667
60,10,20.89,36.5
70,20,20.89,36.5
60,10,20.89,36.4
70,20,20.89,36.4
60,10,20.856666666666698,36.4666666666667
70,10,20.79,36.4
60,0,20.79,36.433333333333294
40,10,20.79,36.5
50,20,20.79,36.5
40,10,20.79,36.56
60,20,20.79,36.59
70,10,20.79,36.6633333333333
60,20,20.7,36.73
70,10,20.76,36.863333333333294
70,20,20.7,36.933333333333294
70,10,20.76,37.0
60,20,20.79,37.09
60,10,20.79,37.09
70,10,20.745,37.2
60,0,20.79,37.2666666666667
60,0,20.79,37.4666666666667
60,10,20.79,37.7
70,20,20.79,37.7
70,10,20.79,37.7
60,20,20.79,37.7
80,10,20.79,37.7
60,20,20.79,37.7
60,10,20.79,37.79
50,10,20.79,37.79
40,20,20.79,37.79
50,10,20.79,37.79
50,20,20.79,38.1566666666667
60,10,20.79,38.29
70,20,20.79,38.29
60,10,20.79,38.29
60,20,20.79,38.2
70,10,20.79,38.2
70,10,20.79,38.2
60,0,20.79,38.23
60,0,20.79,38.29
70,0,20.79,38.29
60,0,20.79,38.29
80,0,20.79,38.29
60,0,20.79,38.29
60,0,20.79,38.4
60,0,20.79,38.4
50,0,20.73,38.4
70,0,20.79,38.4
90,0,20.79,38.6566666666667
80,0,20.79,38.93
90,0,20.76,39.1266666666667
80,20,20.7,39.26
80,20,20.73,39.2
170,10,20.73,39.2
440,20,20.7,39.463333333333296
250,10,20.76,39.723333333333294
110,0,20.823333333333295,42.63
110,0,20.9175,44.4725
120,0,21.0,43.9333333333333
120,20,21.1,42.7333333333333
110,20,21.1666666666667,42.06666666666669
110,10,21.323333333333295,41.363333333333294
170,20,21.39,40.7566666666667
110,0,21.533333333333296,40.2966666666667
90,0,21.6666666666667,40.2966666666667
100,0,21.823333333333295,40.1633333333333
100,0,21.963333333333296,39.963333333333296
100,0,22.1,39.76
100,0,22.1,39.6266666666667
120,20,22.2,39.43
120,10,22.2,39.23
120,10,22.2,38.9666666666667
100,20,22.2,38.8266666666667
100,10,22.29,38.6633333333333
90,10,22.29,38.53
70,20,22.2,38.26
60,10,22.2,38.2
80,10,22.2,38.2
70,20,22.2,38.2
60,10,22.1333333333333,38.2
60,10,22.1,38.2
60,20,22.033333333333296,38.1266666666667
60,10,22.0,38.2
60,10,22.0,38.26
70,20,21.89,38.29
70,10,21.89,38.29
70,10,21.89,38.2
70,20,21.823333333333295,38.1266666666667
60,10,21.79,38.06
60,10,21.79,37.933333333333294
60,20,21.7,37.9
70,10,21.7,37.8266666666667
60,10,21.7,37.79
40,10,21.6333333333333,37.73
60,20,21.6,37.7
50,20,21.6,37.6266666666667
60,10,21.55,38.295
50,0,21.5,38.6933333333333
50,0,21.5,38.5
50,10,21.5,38.8266666666667
50,0,21.426666666666698,38.8266666666667
50,0,21.39,38.6633333333333
60,0,21.323333333333295,38.53
60,0,21.29,38.4
50,0,21.29,38.2666666666667
50,0,21.29,38.0
60,0,21.23,37.86
40,0,21.26,37.863333333333294
50,0,21.2,37.79
50,0,21.2,37.6633333333333
50,0,21.2,37.59
60,0,21.1,37.59
50,0,21.1,37.53
60,0,21.1,37.4
50,0,21.1,37.4
30,0,21.0,37.245
30,0,21.0,37.09
20,0,21.0,37.09
40,0,21.0,37.06
50,0,20.926666666666698,37.0
60,0,20.89,36.9
60,0,20.89,36.9
50,0,20.89,36.79
70,0,20.823333333333295,36.73
80,0,20.79,36.8
50,0,20.79,37.1333333333333
60,0,20.79,37.33
280,0,20.79,37.39
150,0,20.79,37.3266666666667
70,0,20.79,37.4
70,0,20.79,37.29
100,0,20.79,37.363333333333294
60,10,20.79,37.3
70,0,20.79,37.433333333333294
50,0,20.79,37.59
40,0,20.7675,37.4475
40,0,20.76,37.3266666666667
40,0,20.7,37.2
60,0,20.7,37.1266666666667
380,0,20.7,37.06
220,0,20.7,37.0
50,0,20.7,37.09
50,0,20.7,37.09
50,0,20.7,37.09
50,0,20.7,37.09
50,0,20.73,37.09
40,0,20.79,37.09
60,0,20.79,37.09
60,0,20.79,37.09
60,0,20.823333333333295,37.03
60,0,20.89,37.09
50,0,20.89,37.09
50,0,20.89,37.09
50,0,20.79,36.9666666666667
40,0,20.865,36.975
50,0,20.89,37.0
30,0,20.89,36.9666666666667
40,0,20.89,36.9
30,0,20.89,36.9
50,0,20.89,36.9
60,0,20.89,36.9
40,0,20.89,36.9666666666667
50,0,20.926666666666698,37.0
50,0,20.926666666666698,37.0
50,0,21.0,37.0
60,0,21.0,37.0
50,0,21.0,36.9
60,0,21.0,36.8266666666667
50,0,21.0,36.79
60,0,21.0,36.79
50,0,21.0,36.76
40,0,21.0,36.7
50,0,21.0,36.7
50,0,21.0,36.7
60,0,20.926666666666698,36.7
60,0,20.963333333333296,36.73
40,0,20.963333333333296,36.79
40,0,20.963333333333296,36.79
30,0,20.89,36.79
30,0,20.89,36.79
40,0,20.89,36.79
50,0,20.89,36.79
50,0,20.89,36.79
60,0,20.89,36.79
50,0,20.89,36.863333333333294
60,0,20.89,36.9
50,0,20.89,36.9
50,0,20.856666666666698,36.863333333333294
50,0,20.79,36.863333333333294
50,0,20.856666666666698,36.9
50,0,20.856666666666698,36.9666666666667
70,0,20.823333333333295,36.9
90,0,20.89,36.9666666666667
120,0,20.84,37.05
100,0,20.89,37.29
90,0,20.89,37.29
100,0,20.89,37.29
110,0,20.89,37.29
210,0,20.89,37.23
590,0,20.89,37.5633333333333
460,0,21.033333333333296,41.1266666666667
100,0,21.1666666666667,46.4
100,0,21.29,45.0
100,0,21.29,43.9266666666667
80,0,21.39,42.4933333333333
70,0,21.463333333333296,41.36
100,0,21.5,40.3333333333333
140,0,21.566666666666695,39.7266666666667
120,0,21.7,39.16
130,0,21.76,38.8266666666667
130,0,21.89,38.52666666666669
100,0,21.89,38.1933333333333
110,0,22.05,37.895
100,0,22.1333333333333,37.52666666666669
100,0,22.2,37.1933333333333
100,0,22.2,36.863333333333294
100,0,22.2,36.6566666666667
100,0,22.2,36.43
90,10,22.2,36.29
80,0,22.2,36.26
90,0,22.2,36.1266666666667
80,0,22.1,36.1266666666667
80,0,22.033333333333296,36.1266666666667
70,0,22.0,36.2
50,0,22.0,36.26
40,0,21.963333333333296,36.29
30,0,21.89,36.363333333333294
30,0,21.89,36.4
40,0,21.823333333333295,36.3266666666667
60,0,21.79,36.26
60,0,21.73,36.2
50,0,21.7,36.09
50,0,21.7,36.09
40,0,21.6333333333333,36.03
50,0,21.6,36.0
60,0,21.533333333333296,36.0
50,0,21.5,36.0
60,0,21.5,36.0
60,0,21.5,36.0
60,0,21.426666666666698,35.86
50,0,21.39,35.79
50,0,21.323333333333295,35.79
50,0,21.29,35.76
40,0,21.29,35.70000000000001
50,0,21.29,35.70000000000001
60,0,21.29,35.70000000000001
30,0,21.2,35.56
40,0,21.2,35.5
40,0,21.2,35.5
30,0,21.1333333333333,35.5
50,0,21.1,35.5
50,0,21.1,35.5
50,0,21.1,35.5
50,0,21.0,35.4
50,0,21.0,35.4
50,0,21.0,35.4
60,0,21.0,35.4
40,0,20.89,35.4
70,0,20.89,35.4
50,0,20.89,35.4
40,0,20.89,35.4
60,0,20.856666666666698,35.4
40,0,20.79,35.4
60,0,20.79,35.4
50,0,20.79,35.4
50,0,20.76,35.4
60,0,20.7,35.4
80,0,20.7,35.5
20,0,20.7,35.6933333333333
30,0,20.7,36.1266666666667
30,10,20.7,36.26
40,0,20.7,36.4
60,0,20.7,36.4
80,0,20.7,36.4666666666667
70,0,20.7,36.4666666666667
70,10,20.7,36.4
60,0,20.6,36.36
50,0,20.6,36.5
60,10,20.6333333333333,36.6266666666667
60,20,20.6333333333333,36.76
60,10,20.6,36.9
80,30,20.6,36.9666666666667
60,20,20.6333333333333,37.06666666666669
70,30,20.6333333333333,37.06666666666669
70,20,20.6,36.9666666666667
50,30,20.6,36.9
70,30,20.6,36.8333333333333
40,20,20.6,36.7
40,30,20.6,36.56
90,30,20.6,36.433333333333294
70,20,20.5,36.345
110,20,20.5,36.2
80,20,20.5,36.2
80,10,20.5,36.463333333333296
60,20,20.5,36.6633333333333
60,10,20.6,36.89
90,10,20.6,37.1633333333333
90,20,20.533333333333296,37.3266666666667
100,10,20.6,37.6
80,10,20.6,38.293333333333294
70,20,20.6666666666667,38.96
110,0,20.6333333333333,38.9
50,0,20.6333333333333,38.9
40,10,20.6,38.8333333333333
40,0,20.6,38.56666666666669
20,0,20.6,38.363333333333294
50,10,20.6,38.23
70,0,20.6,38.1566666666667
70,0,20.6,38.1566666666667
70,0,20.6,37.69
70,0,20.6,37.363333333333294
60,0,20.6,37.23
60,0,20.6333333333333,37.09
60,0,20.7,37.09
70,0,20.7,36.9666666666667
70,0,20.7,36.7666666666667
90,0,20.7,36.6633333333333
150,0,20.7,36.463333333333296
90,0,20.79,36.6266666666667
80,0,20.856666666666698,36.7
100,0,20.823333333333295,36.43
60,0,20.89,36.23
60,0,20.89,36.02666666666669
70,0,20.89,35.8266666666667
70,0,20.89,35.79
90,0,20.89,35.6566666666667
90,0,20.963333333333296,35.4666666666667
80,0,20.963333333333296,35.4
90,0,21.0,35.29
100,0,21.0,35.2675
100,0,21.0,35.1266666666667
100,0,21.0,34.9666666666667
100,0,21.0,34.8266666666667
110,0,21.0,34.79
100,0,21.0,34.73
100,0,20.89,34.7
90,0,20.89,34.7
100,0,20.926666666666698,34.7
70,0,20.926666666666698,34.76
60,0,21.0,34.8266666666667
70,0,21.0,34.9
90,0,20.89,35.0
120,0,20.963333333333296,35.0
110,0,21.0,35.09
160,0,21.0,35.03
360,0,21.1333333333333,34.9666666666667
180,0,21.26,37.433333333333294
100,0,21.426666666666698,41.7266666666667
100,10,21.575,39.795
100,0,21.6666666666667,37.52666666666669
140,0,21.73,36.5633333333333
100,0,21.856666666666698,36.1566666666667
100,0,21.926666666666698,35.93
120,0,22.0,35.6566666666667
100,0,22.1,35.56
90,0,22.1666666666667,35.43333333333331
110,0,22.2,35.26
100,0,22.2,35.06666666666669
100,0,22.23,34.9
110,0,22.29,34.7666666666667
100,0,22.23,34.59
110,0,22.23,34.53
130,0,22.2,34.4666666666667
80,20,22.2,34.4
70,10,22.2,34.53
60,20,22.2,34.6633333333333
50,10,22.1666666666667,34.8266666666667
60,10,22.1,34.9666666666667
70,20,22.1,35.09
80,10,22.0,35.1266666666667
70,10,22.0,35.20000000000001
70,20,21.89,35.20000000000001
80,10,21.89,35.26
70,20,21.89,35.29
60,10,21.823333333333295,35.23
70,10,21.79,35.23
70,20,21.73,35.29
70,10,21.7,35.53
70,20,21.7,35.53
60,10,21.6,35.4
60,10,21.6,35.4
60,20,21.5,35.5
40,10,21.5,35.5
40,10,21.5,35.53
50,10,21.426666666666698,35.53
40,0,21.39,35.53
50,0,21.39,35.723333333333294
60,0,21.29,35.79
40,0,21.29,35.79
50,10,21.23,35.73
50,0,21.2,35.70000000000001
60,0,21.2,35.70000000000001
50,0,21.1666666666667,35.6633333333333
60,0,21.1,35.59000000000001
60,0,21.1,35.59000000000001
50,0,21.1,35.59000000000001
50,0,21.066666666666695,35.5
50,0,21.0,35.5
50,10,21.0,35.4666666666667
50,0,21.0,35.4
50,0,20.89,35.4
30,0,20.89,35.4
40,0,20.89,35.4
40,0,20.89,35.4
30,0,20.823333333333295,35.29
60,0,20.823333333333295,35.29
40,0,20.79,35.20000000000001
50,0,20.79,35.20000000000001
50,0,20.79,35.20000000000001
50,0,20.7,35.1633333333333
60,0,20.7,35.1633333333333
60,10,20.7,35.1633333333333
80,0,20.7,35.223333333333294
60,0,20.7,35.6266666666667
50,0,20.7,35.70000000000001
270,0,20.7,35.863333333333294
160,10,20.7,35.79
80,0,20.7,35.79
70,0,20.6333333333333,36.1966666666667
60,0,20.6,35.93
70,0,20.6,35.73
60,0,20.6,35.59000000000001
70,0,20.6,35.59000000000001
80,0,20.6,35.59000000000001
70,0,20.6,35.6633333333333
70,0,20.566666666666695,35.70000000000001
90,0,20.575,35.75
310,0,20.6,35.9
350,0,20.566666666666695,35.93333333333331
80,0,20.566666666666695,36.1933333333333
70,0,20.6,36.433333333333294
80,0,20.6,36.5
70,0,20.6,36.43
70,0,20.6,36.23
80,0,20.6,36.1633333333333
80,0,20.6666666666667,36.1633333333333
60,0,20.7,36.09
60,20,20.7,36.09
60,10,20.7,36.06
60,10,20.7,36.0
80,10,20.7,35.9
90,10,20.7,35.8266666666667
70,10,20.79,35.8266666666667
70,10,20.79,36.02666666666669
90,10,20.73,36.02666666666669
80,20,20.79,35.8725
70,10,20.79,35.73
70,10,20.79,35.56
60,10,20.79,35.5
70,10,20.79,35.363333333333294
40,0,20.79,35.23
50,0,20.79,35.20000000000001
50,0,20.79,35.1266666666667
60,0,20.79,35.09
50,0,20.73,35.09
30,0,20.7,35.09
30,0,20.7,35.09
40,0,20.7,35.0
30,0,20.7,35.0
60,0,20.79,35.0
50,0,20.79,35.0
50,0,20.79,35.0
60,0,20.79,35.0
60,0,20.79,35.0
50,0,20.79,35.0225
40,0,20.79,35.09
50,0,20.79,35.09
50,0,20.79,35.09
50,0,20.79,35.09
50,0,20.79,35.03
60,0,20.79,35.1333333333333
80,0,20.79,35.4666666666667
80,0,20.89,35.6633333333333
70,0,20.89,35.59000000000001
50,0,20.89,35.56
50,0,20.89,35.43333333333331
50,0,20.926666666666698,35.26
120,0,21.0,35.20000000000001
400,0,21.0,35.1633333333333
240,0,21.0,34.89
120,0,21.0,34.6633333333333
120,0,21.0,34.59
120,0,21.033333333333296,34.4666666666667
130,0,21.1,34.3266666666667
120,0,21.1,34.4
140,0,21.1,33.6933333333333
230,0,21.1,33.3
580,0,21.1333333333333,33.43
410,0,21.1333333333333,33.23
350,0,21.1,33.5
560,0,21.1666666666667,33.8333333333333
550,0,21.1,33.76
300,0,21.1,33.6266666666667
300,0,21.2,33.29
290,0,21.2,33.29
200,0,21.2,33.5
150,0,21.2,33.7
120,0,21.1333333333333,33.6666666666667
90,0,21.1333333333333,33.86
90,0,21.1,33.5
70,0,21.1,33.36
90,0,21.1,33.1633333333333
90,0,21.1,33.09
110,0,21.1,33.0
130,0,21.1,33.0
110,0,21.033333333333296,32.93333333333331
100,0,21.0,32.9
80,10,21.0,32.9666666666667
50,0,21.0,33.2666666666667
50,0,21.0,33.52666666666669
50,0,21.0,33.5
40,0,21.0,33.5
60,0,20.963333333333296,33.53
60,0,20.89,33.53
50,0,20.89,33.59
60,0,20.89,33.59
50,0,20.823333333333295,33.53
40,0,20.823333333333295,33.53
50,0,20.79,33.59
50,0,20.79,33.59
60,0,20.79,33.6266666666667
60,0,20.79,33.7
50,0,20.7,33.7
50,0,20.7,33.79
40,0,20.7,33.79
30,0,20.6666666666667,33.79
20,0,20.6,33.79
40,0,20.6,33.9
50,0,20.6,33.9
50,0,20.566666666666695,33.93333333333331
60,0,20.5,34.0
50,0,20.5,34.03
70,0,20.5,34.09
50,0,20.463333333333296,34.09
50,0,20.463333333333296,34.1633333333333
50,0,20.39,34.09
50,0,20.39,34.09
50,0,20.39,34.09
50,0,20.39,34.09
50,0,20.356666666666698,34.2
60,0,20.29,34.2
50,0,20.356666666666698,34.2
60,0,20.29,34.2
50,0,20.29,34.2
50,0,20.29,34.29
50,0,20.29,34.29
40,0,20.29,34.29
40,0,20.23,34.29
30,0,20.26,34.29
40,0,20.2,34.29
40,0,20.2,34.29
50,0,20.2,34.29
50,0,20.2,34.4
50,0,20.1333333333333,34.4
50,0,20.2,34.4
50,0,20.1333333333333,34.4
50,0,20.1,34.43333333333331
50,0,20.1,34.5
60,0,20.1,34.5
50,0,20.1,34.5
60,0,20.066666666666695,34.4666666666667
60,0,20.0,34.4975
70,0,20.0,34.99666666666669
100,0,20.1,35.3266666666667
60,0,20.1,35.66
60,0,20.1,35.79
130,0,20.1,35.79
470,10,20.1,36.03
290,0,20.1,36.09
250,0,20.1,36.06
250,0,20.1,36.0
400,0,20.1,36.1666666666667
510,0,20.1666666666667,36.2266666666667
260,0,20.1,36.09
80,0,20.1,36.09
100,0,20.1,36.393333333333295
70,0,20.1666666666667,37.6
90,0,20.23,38.723333333333294
60,0,20.23,38.2566666666667
70,0,20.2,37.76
50,0,20.2,37.525
40,0,20.2,37.3266666666667
50,0,20.2,37.1633333333333
60,0,20.2,37.03
60,0,20.2,36.9666666666667
60,0,20.2,36.9
50,0,20.2,36.9
50,0,20.2,36.9
20,0,20.2,36.9
30,0,20.2,36.9
20,0,20.2,36.933333333333294
40,0,20.2,37.0
70,0,20.2,37.09
60,0,20.1333333333333,37.1633333333333
300,0,20.1333333333333,37.2
780,0,20.1333333333333,37.3333333333333
470,0,20.1,37.56666666666669
270,0,20.1666666666667,37.76
240,0,20.2,37.863333333333294
260,0,20.15,37.7225
220,0,20.2,37.7
110,0,20.46,39.223333333333294
80,0,20.6,38.63
50,0,20.6333333333333,38.2
60,0,20.7,38.1266666666667
50,0,20.823333333333295,38.0
280,0,20.89,38.0
380,0,21.0,38.53
280,0,21.066666666666695,38.79
260,0,21.23,38.8266666666667
250,0,21.29,39.02666666666669
220,0,21.426666666666698,39.06
220,0,21.566666666666695,39.1333333333333
190,0,21.7,39.1333333333333
70,0,21.76,38.933333333333294
50,0,21.823333333333295,38.79
50,0,21.89,38.6566666666667
60,0,21.926666666666698,38.2966666666667
60,0,22.0,37.9975
50,0,22.066666666666695,37.9
60,0,22.1,37.76
60,0,22.1,37.8333333333333
70,0,22.2,37.863333333333294
80,0,22.2,37.79
90,0,22.2,37.6633333333333
70,0,22.2,37.53
100,0,22.23,37.5
140,0,22.29,37.5
90,0,22.323333333333295,37.59666666666671
80,0,22.39,37.53
80,0,22.426666666666698,37.1633333333333
330,0,22.5,37.09
410,20,22.533333333333296,37.0
330,0,22.6,37.1333333333333
100,10,22.6333333333333,39.6933333333333
120,10,22.76,39.4933333333333
130,0,22.89,39.0
130,0,22.963333333333296,38.6666666666667
120,0,23.05,37.895
110,10,23.1333333333333,37.6
100,0,23.2,37.3266666666667
150,0,23.23,37.06
130,0,23.29,36.933333333333294
100,0,23.29,36.73
100,0,23.29,36.79
120,0,23.39,36.79
100,0,23.39,36.73
120,0,23.39,36.6633333333333
100,0,23.39,36.59
110,0,23.39,36.59
100,0,23.39,36.53
80,0,23.39,36.4666666666667
80,0,23.39,36.4
60,10,23.39,36.4
60,0,23.323333333333295,36.4
60,10,23.29,36.5
60,0,23.29,36.5
60,0,23.2,36.4
50,0,23.175,36.4
50,0,23.1,36.4
50,0,23.1,36.4
40,0,23.033333333333296,36.4
50,0,23.0,36.433333333333294
60,0,23.0,36.5
60,0,22.89,36.59
50,0,22.823333333333295,36.59
60,0,22.79,36.59
40,0,22.79,36.59
60,0,22.7,36.59
50,0,22.7,36.59
50,0,22.6,36.53
40,0,22.6,36.59
60,0,22.5,36.7
50,0,22.5,36.76
60,0,22.463333333333296,36.863333333333294
50,0,22.39,36.79
50,0,22.356666666666698,36.9
40,0,22.29,36.9
50,0,22.29,36.9
40,0,22.2,36.9
30,0,22.2,36.9
40,0,22.1,37.0
30,0,22.1,37.0
40,0,22.066666666666695,36.9666666666667
60,0,22.0,36.9666666666667
50,0,21.963333333333296,37.0
50,0,21.89,37.0
40,0,21.89,37.09
50,0,21.89,37.09
40,0,21.856666666666698,37.09
60,0,21.79,37.09
60,0,21.79,37.1266666666667
60,0,21.73,37.2
60,0,21.7,37.2
60,0,21.7,37.2
40,0,21.7,37.2
50,0,21.6333333333333,37.1266666666667
50,0,21.65,37.145
50,0,21.6,37.09
60,0,21.6,37.09
50,0,21.6,37.09
60,0,21.533333333333296,37.09
50,0,21.5,37.1633333333333
60,0,21.5,37.09
50,0,21.5,37.09
50,0,21.5,37.09
40,0,21.5,37.1633333333333
20,0,21.5,37.1633333333333
30,0,21.463333333333296,37.1633333333333
40,0,21.39,37.09
60,0,21.39,37.09
50,0,21.39,37.09
50,0,21.39,37.09
60,0,21.39,37.09
80,0,21.29,37.2666666666667
80,0,21.356666666666698,37.66
50,0,21.39,37.95
70,0,21.39,38.0
300,0,21.39,38.393333333333295
370,0,21.39,38.26
590,0,21.39,38.1266666666667
320,0,21.39,38.09
310,10,21.39,38.03
260,0,21.323333333333295,37.9
190,0,21.323333333333295,37.9
150,0,21.323333333333295,37.79
130,0,21.323333333333295,37.73
290,0,21.29,37.59
490,0,21.356666666666698,37.59
840,0,21.39,37.7
700,0,21.39,37.8333333333333
430,10,21.39,37.9
300,0,21.39,37.9
310,0,21.39,37.9
290,0,21.39,37.8266666666667
300,0,21.39,37.76
240,0,21.39,37.8
160,0,21.39,37.6266666666667
90,0,21.5,37.56
70,10,21.5,37.5
80,0,21.5,37.363333333333294
80,0,21.5,37.23
80,0,21.5,37.06
570,0,21.5,36.933333333333294
610,0,21.5,38.2666666666667
330,0,21.5,37.86
350,0,21.533333333333296,37.9233333333333
260,0,21.6,38.0566666666667
270,10,21.6333333333333,37.363333333333294
210,0,21.7,37.1566666666667
100,0,21.7,36.8333333333333
100,0,21.7,36.56666666666669
90,0,21.73,36.3333333333333
100,0,21.79,36.1266666666667
110,0,21.79,35.9
100,0,21.79,35.7225
80,0,21.856666666666698,35.59000000000001
90,10,21.89,35.56
90,0,21.89,35.43333333333331
80,0,21.89,35.36
90,0,21.89,35.6333333333333
90,0,21.89,35.09
250,0,21.89,35.09
390,0,21.89,35.23
190,10,21.89,35.43
100,0,21.89,35.7666666666667
280,0,21.89,36.02666666666669
560,0,21.89,37.0566666666667
600,0,21.89,38.99666666666669
290,10,21.926666666666698,42.7666666666667
90,0,22.0,44.6933333333333
370,0,22.033333333333296,43.36
670,0,22.1,42.7666666666667
230,0,22.033333333333296,41.93
160,0,22.033333333333296,41.45666666666669
90,0,22.0,41.145
70,0,22.0,40.863333333333294
70,10,22.0,40.6566666666667
70,0,22.0,40.4666666666667
70,0,21.926666666666698,40.4
70,0,21.89,40.26
70,0,21.89,40.1266666666667
70,0,21.89,39.9666666666667
70,0,21.89,39.8266666666667
80,0,21.89,39.7
60,0,21.89,39.6266666666667
50,10,21.79,39.4
60,0,21.79,39.3266666666667
40,0,21.79,39.2
70,0,21.73,39.2
70,0,21.7,39.09
60,0,21.7,39.03
80,0,21.7,38.863333333333294
70,0,21.6333333333333,38.73
80,0,21.6,38.645
70,0,21.6,38.59
70,0,21.533333333333296,38.59
70,0,21.5,38.5
70,0,21.5,38.433333333333294
70,0,21.5,38.4
70,0,21.426666666666698,38.3266666666667
60,0,21.39,38.2
70,0,21.39,38.1266666666667
80,0,21.39,38.09
110,10,21.323333333333295,38.09
70,0,21.29,38.23
50,0,21.29,38.363333333333294
50,0,21.29,38.5
40,0,21.29,38.5
20,0,21.26,38.43
40,0,21.2,38.29
30,0,21.2,38.26
70,0,21.2,38.2
50,0,21.2,38.2
60,0,21.15,38.1725
50,0,21.1333333333333,38.09
50,0,21.1,38.09
60,0,21.1,38.03
40,0,21.066666666666695,38.0
60,0,21.0,38.0
50,0,21.0,37.9
60,0,21.0,37.9
50,0,20.963333333333296,37.9
60,0,20.89,37.9
50,0,20.89,37.9
40,0,20.89,37.9
50,0,20.856666666666698,37.8333333333333
40,0,20.79,37.76
50,0,20.79,37.76
50,0,20.79,37.76
60,0,20.79,37.7
50,0,20.73,37.7
60,0,20.7,37.7
40,0,20.7,37.7225
20,0,20.7,37.73
40,0,20.7,37.7
40,0,20.7,37.7
50,0,20.7,37.7
50,0,20.6333333333333,37.6266666666667
60,0,20.6,37.59
50,0,20.6,37.59
60,0,20.6,37.59
50,0,20.6,37.59
50,0,20.6,37.59
50,0,20.533333333333296,37.59
50,0,20.5,37.59
50,0,20.5,37.59
60,0,20.5,37.59
50,0,20.5,37.59
60,0,20.5,37.59
60,0,20.5,37.59
50,0,20.463333333333296,37.56
50,0,20.463333333333296,37.56
50,0,20.39,37.5
50,0,20.39,37.5
50,0,20.39,37.5
60,0,20.39,37.5
60,0,20.39,37.5
80,0,20.39,37.6666666666667
50,0,20.39,38.1933333333333
50,0,20.463333333333296,38.53
60,0,20.463333333333296,38.59
60,10,20.5,38.723333333333294
60,0,20.5,38.53
60,0,20.533333333333296,38.76
70,0,20.6,38.6266666666667
200,0,20.6,38.6633333333333
160,0,20.6,38.59
50,0,20.6,38.4666666666667
160,0,20.6666666666667,38.52666666666669
60,0,20.7,38.7
60,0,20.7,38.7
50,0,20.79,38.545
40,0,20.823333333333295,38.363333333333294
60,0,20.89,38.23
60,0,20.823333333333295,38.23
60,0,20.89,38.363333333333294
70,0,20.89,38.4
90,0,20.963333333333296,39.7333333333333
80,0,21.033333333333296,42.2333333333333
80,0,21.1,41.56666666666669
90,0,21.1,41.1
100,0,21.1,40.56666666666669
100,0,21.1,40.49
100,0,21.1666666666667,40.1566666666667
90,0,21.2,39.6633333333333
100,0,21.2,39.33
90,0,21.23,39.1633333333333
100,0,21.29,38.89
90,0,21.323333333333295,38.9666666666667
110,0,21.39,38.8266666666667
90,0,21.39,38.45
100,0,21.5,38.26
90,0,21.5,38.1266666666667
70,0,21.533333333333296,37.9
60,0,21.6,37.42666666666669
60,0,21.6333333333333,36.66
80,0,21.7,36.1933333333333
80,0,21.7,35.6933333333333
120,0,21.7,35.56
120,0,21.79,35.863333333333294
110,0,21.79,35.73
140,0,21.823333333333295,35.2966666666667
110,0,21.89,35.03
110,0,21.89,34.9
110,0,21.89,34.9
120,0,22.0,34.9
100,0,22.0,34.9
80,0,22.1,34.9666666666667
100,0,22.1,34.7666666666667
270,0,22.1333333333333,34.56
250,0,22.2,34.8
110,0,22.2,37.3666666666667
130,0,22.29,38.86
430,0,22.356666666666698,39.393333333333295
300,0,22.39,38.02666666666669
270,0,22.39,37.3
240,0,22.39,36.76
220,0,22.463333333333296,36.7
360,0,22.5,36.59
430,0,22.5,36.6633333333333
450,0,22.6,36.9933333333333
440,0,22.7933333333333,37.6
410,0,23.3,36.96
100,0,23.6333333333333,36.42666666666669
120,0,23.6333333333333,35.99
110,0,23.426666666666698,35.6566666666667
120,0,23.356666666666698,35.4666666666667
120,10,23.29,35.3266666666667
100,0,23.26,35.06
170,0,23.175,34.82
100,0,23.1,34.7
90,0,23.1,34.7
90,0,23.1,34.76
90,0,23.066666666666695,34.76
120,0,23.0,34.76
120,0,23.0,34.79
110,0,22.926666666666698,34.79
110,0,22.89,34.79
100,0,22.89,34.8633333333333
100,10,22.79,34.73
70,0,22.79,34.79
80,0,22.76,34.93333333333331
80,0,22.7,35.0
80,0,22.7,35.26
80,0,22.6333333333333,35.1266666666667
90,0,22.6,35.23
